"Time (s)","X (m/s^2)","Y (m/s^2)","Z (m/s^2)"
7.068868971E1,9.588610382E0,9.445358276E-1,-1.616039429E0
7.070879971E1,9.573940887E0,9.565109253E-1,-1.629361725E0
7.072891071E1,9.570797424E0,9.740245056E-1,-1.615889740E0
7.074902071E1,9.604926453E0,9.830058289E-1,-1.611848145E0
7.076913071E1,9.586065674E0,9.478289795E-1,-1.646426239E0
7.078924071E1,9.586365051E0,9.599537659E-1,-1.611848145E0
7.080935071E1,9.581874390E0,9.605525208E-1,-1.634002075E0
7.082946071E1,9.618697815E0,9.410929871E-1,-1.672472076E0
7.084957171E1,9.624984741E0,9.101074219E-1,-1.731000366E0
7.086968171E1,9.590406647E0,9.054670715E-1,-1.727108459E0
7.088979171E1,9.574988708E0,9.131011963E-1,-1.670376434E0
7.090990171E1,9.573940887E0,9.569599915E-1,-1.641935577E0
7.093001171E1,9.593550110E0,9.949809265E-1,-1.660496979E0
7.095012171E1,9.593849487E0,9.889933777E-1,-1.670226746E0
7.097023271E1,9.575288086E0,9.547146606E-1,-1.689686279E0
7.099034271E1,9.555379486E0,9.216334534E-1,-1.688488770E0
7.101045271E1,9.559870148E0,9.340576172E-1,-1.690734100E0
7.103056271E1,9.574389954E0,9.424401855E-1,-1.703607330E0
7.105067271E1,9.584419098E0,9.413923645E-1,-1.685345306E0
7.107078271E1,9.604926453E0,9.259744263E-1,-1.693727875E0
7.109089371E1,9.593999176E0,9.207353210E-1,-1.696721649E0
7.111100371E1,9.578880615E0,9.244775391E-1,-1.713786163E0
7.113111371E1,9.581575012E0,9.283694458E-1,-1.724414063E0
7.115122371E1,9.580078125E0,9.283694458E-1,-1.699715424E0
7.117133371E1,9.592053223E0,9.280700684E-1,-1.715582428E0
7.119144371E1,9.581575012E0,9.398954773E-1,-1.724264374E0
7.121155471E1,9.579329681E0,9.156459045E-1,-1.713935852E0
7.123166471E1,9.582473145E0,9.291178894E-1,-1.723216553E0
7.125177471E1,9.587861938E0,9.301657104E-1,-1.742676086E0
7.127188471E1,9.589358826E0,9.273216248E-1,-1.733245697E0
7.129199471E1,9.572743378E0,9.401948547E-1,-1.743424530E0
7.131210571E1,9.566905518E0,9.348060608E-1,-1.752405853E0
7.133221571E1,9.577982483E0,9.318122864E-1,-1.744622040E0
7.135232571E1,9.578730927E0,9.192384338E-1,-1.752854919E0
7.137243571E1,9.577982483E0,9.325607300E-1,-1.770368500E0
7.139254571E1,9.571545868E0,9.265731812E-1,-1.753453674E0
7.141265671E1,9.572444000E0,9.147477722E-1,-1.766626282E0
7.143276671E1,9.580976257E0,9.075627136E-1,-1.742526398E0
7.145287671E1,9.589209137E0,9.144483948E-1,-1.749412079E0
7.147298671E1,9.590107269E0,9.175918579E-1,-1.758393402E0
7.149309671E1,9.569749603E0,9.142987061E-1,-1.766177216E0
7.151320671E1,9.570198669E0,9.217831421E-1,-1.745819550E0
7.153331771E1,9.582173767E0,9.223818970E-1,-1.744023285E0
7.155342771E1,9.583371277E0,8.934919739E-1,-1.779798889E0
7.157353771E1,9.580976257E0,9.081614685E-1,-1.757195892E0
7.159364771E1,9.573042755E0,9.334588623E-1,-1.780547333E0
7.161375771E1,9.596843262E0,9.360035706E-1,-1.788181458E0
7.163386871E1,9.612261200E0,8.975335693E-1,-1.822759552E0
7.165397871E1,9.583820343E0,8.936416626E-1,-1.807191925E0
7.167408879E1,9.558373260E0,8.969348145E-1,-1.759740601E0
7.169419879E1,9.568851471E0,9.120533752E-1,-1.750609589E0
7.171430879E1,9.569749603E0,9.370513916E-1,-1.748663635E0
7.173441979E1,9.551337891E0,9.395960999E-1,-1.750010834E0
7.175452979E1,9.549391937E0,9.301657104E-1,-1.778751068E0
7.177463979E1,9.548493805E0,9.113049316E-1,-1.808838501E0
7.179474979E1,9.552834778E0,9.142987061E-1,-1.817819824E0
7.181485979E1,9.566905518E0,9.089099121E-1,-1.813029785E0
7.183497079E1,9.569450226E0,8.927435303E-1,-1.798659668E0
7.185508079E1,9.576186218E0,8.990304565E-1,-1.794019318E0
7.187519079E1,9.583670654E0,9.054670715E-1,-1.828597412E0
7.189530079E1,9.583520966E0,8.909472656E-1,-1.861229553E0
7.191541079E1,9.563163300E0,8.713380432E-1,-1.857637024E0
7.193552179E1,9.550589447E0,8.602610779E-1,-1.858535156E0
7.195563179E1,9.550290070E0,8.696914673E-1,-1.863325195E0
7.197574179E1,9.571845245E0,8.845106506E-1,-1.891616364E0
7.199585179E1,9.556127930E0,8.990304565E-1,-1.914518738E0
7.201596179E1,9.560768280E0,8.846603394E-1,-1.892963562E0
7.203607279E1,9.572294312E0,8.854087830E-1,-1.841320953E0
7.205618279E1,9.571096802E0,8.863069153E-1,-1.834584961E0
7.207629279E1,9.550589447E0,8.991801453E-1,-1.838776245E0
7.209640279E1,9.560468903E0,9.169931030E-1,-1.825304260E0
7.211651379E1,9.567953339E0,9.183403015E-1,-1.849703522E0
7.213662379E1,9.570348358E0,9.187893677E-1,-1.836830292E0
7.215673379E1,9.562714233E0,9.068142700E-1,-1.847009125E0
7.217684379E1,9.560468903E0,9.181906128E-1,-1.831740875E0
7.219695379E1,9.565258942E0,9.096583557E-1,-1.827848969E0
7.221706479E1,9.567504272E0,9.066645813E-1,-1.832489319E0
7.223717479E1,9.569749603E0,8.663983154E-1,-1.839674377E0
7.225728479E1,9.558223572E0,8.849597168E-1,-1.852846985E0
7.227739479E1,9.548194427E0,9.006770325E-1,-1.810634766E0
7.229750479E1,9.566456451E0,9.135502625E-1,-1.796414337E0
7.231761579E1,9.569899292E0,8.922944641E-1,-1.819466400E0
7.233772579E1,9.569150848E0,9.131011963E-1,-1.783840485E0
7.235783579E1,9.555229797E0,9.243278503E-1,-1.800605621E0
7.237794579E1,9.591304779E0,9.189390564E-1,-1.792372742E0
7.239805679E1,9.601184235E0,8.833131409E-1,-1.842967529E0
7.241816679E1,9.577084351E0,8.845106506E-1,-1.837878113E0
7.243827679E1,9.551637268E0,9.003776550E-1,-1.805994415E0
7.245838679E1,9.563163300E0,9.265731812E-1,-1.784139862E0
7.247849679E1,9.571545868E0,9.431886292E-1,-1.755699005E0
7.249860779E1,9.561666412E0,9.345066833E-1,-1.747915192E0
7.251871779E1,9.544152832E0,9.268725586E-1,-1.769769745E0
7.253882779E1,9.547745361E0,9.315129089E-1,-1.791474609E0
7.255893779E1,9.572593689E0,9.324110413E-1,-1.785636749E0
7.257904879E1,9.570048981E0,9.354048157E-1,-1.765279083E0
7.259915879E1,9.576635284E0,9.249266052E-1,-1.739682312E0
7.261926879E1,9.584868164E0,9.138496399E-1,-1.732497253E0
7.263937879E1,9.577084351E0,9.081614685E-1,-1.759291534E0
7.265948942E1,9.579030304E0,9.111552429E-1,-1.756148071E0
7.267960042E1,9.573791199E0,9.259744263E-1,-1.747915192E0
7.269971042E1,9.574988708E0,9.244775391E-1,-1.758842468E0
7.271982042E1,9.570048981E0,9.256750488E-1,-1.745819550E0
7.273993042E1,9.577383728E0,9.298663330E-1,-1.738634491E0
7.276004142E1,9.580227814E0,9.208850098E-1,-1.737137604E0
7.278015142E1,9.579030304E0,9.220825195E-1,-1.749711456E0
7.280026142E1,9.582772522E0,9.357041931E-1,-1.729204102E0
7.282037142E1,9.582772522E0,9.357041931E-1,-1.726360016E0
7.284048142E1,9.583221588E0,9.340576172E-1,-1.733395386E0
7.286059242E1,9.585766296E0,9.273216248E-1,-1.746418304E0
7.288070242E1,9.565408630E0,9.349557495E-1,-1.742077332E0
7.290081242E1,9.568701782E0,9.231303406E-1,-1.749561768E0
7.292092242E1,9.581425323E0,9.220825195E-1,-1.730700989E0
7.294103342E1,9.583520966E0,9.271719360E-1,-1.729353790E0
7.296114342E1,9.571545868E0,9.440867615E-1,-1.723515930E0
7.298125342E1,9.593550110E0,9.211843872E-1,-1.713187408E0
7.300136342E1,9.593250732E0,9.093589783E-1,-1.720821533E0
7.302147342E1,9.571545868E0,9.142987061E-1,-1.721420288E0
7.304158442E1,9.568402405E0,9.301657104E-1,-1.709894257E0
7.306169442E1,9.584419098E0,9.485774231E-1,-1.700912933E0
7.308180442E1,9.576934662E0,9.300160217E-1,-1.728605347E0
7.310191442E1,9.573641510E0,9.372010803E-1,-1.714235229E0
7.312202542E1,9.581275635E0,9.521699524E-1,-1.705553284E0
7.314213542E1,9.597591705E0,9.470805359E-1,-1.730401611E0
7.316224542E1,9.628427582E0,9.375004578E-1,-1.760339355E0
7.318235542E1,9.587263184E0,9.201365662E-1,-1.768871613E0
7.320246542E1,9.552984467E0,9.252259827E-1,-1.734443207E0
7.322257642E1,9.559720459E0,9.352551270E-1,-1.701362000E0
7.324268642E1,9.581874390E0,9.590556335E-1,-1.659748535E0
7.326279642E1,9.592202911E0,9.753717041E-1,-1.661095734E0
7.328290642E1,9.571096802E0,9.581575012E-1,-1.670376434E0
7.330301742E1,9.562115479E0,9.621990967E-1,-1.696272583E0
7.332312742E1,9.573791199E0,9.559121704E-1,-1.708996124E0
7.334323742E1,9.580676880E0,9.635462952E-1,-1.689237213E0
7.336334742E1,9.582922211E0,9.511221313E-1,-1.650767212E0
7.338345842E1,9.580227814E0,9.376501465E-1,-1.658101959E0
7.340356842E1,9.593999176E0,9.400451660E-1,-1.672621765E0
7.342367842E1,9.599986725E0,9.452842712E-1,-1.674567719E0
7.344378842E1,9.593101044E0,9.539662170E-1,-1.665736084E0
7.346389842E1,9.583670654E0,9.488768005E-1,-1.671573944E0
7.348400942E1,9.598340149E0,9.512718201E-1,-1.661095734E0
7.350411942E1,9.587712250E0,9.497749329E-1,-1.663041687E0
7.352422942E1,9.590107269E0,9.518705750E-1,-1.672771454E0
7.354433942E1,9.586065674E0,9.553134155E-1,-1.667382660E0
7.356445042E1,9.599537659E0,9.346563721E-1,-1.665436707E0
7.358456042E1,9.596693573E0,9.473799133E-1,-1.644779663E0
7.360467042E1,9.590706024E0,9.580078125E-1,-1.637444916E0
7.362478042E1,9.594597931E0,9.565109253E-1,-1.650168457E0
7.364489142E1,9.584419098E0,9.494755554E-1,-1.631906433E0
7.366500079E1,9.581575012E0,9.415420532E-1,-1.652264099E0
7.368511079E1,9.589358826E0,9.695338440E-1,-1.637594604E0
7.370522079E1,9.598489838E0,9.545649719E-1,-1.640139313E0
7.372533079E1,9.583670654E0,9.469308472E-1,-1.636696472E0
7.374544179E1,9.597891083E0,9.464817810E-1,-1.638043671E0
7.376555179E1,9.594897308E0,9.542655945E-1,-1.635498962E0
7.378566179E1,9.602830811E0,9.656419373E-1,-1.631307678E0
7.380577179E1,9.597591705E0,9.687854004E-1,-1.632355499E0
7.382588279E1,9.589658203E0,9.687854004E-1,-1.625619507E0
7.384599279E1,9.590706024E0,9.613009644E-1,-1.610500946E0
7.386610279E1,9.599387970E0,9.557624817E-1,-1.624571686E0
7.388621279E1,9.592651978E0,9.514215088E-1,-1.636995850E0
7.390632379E1,9.586215363E0,9.616003418E-1,-1.619781647E0
7.392643379E1,9.596094818E0,9.530680847E-1,-1.639690247E0
7.394654379E1,9.646390228E0,9.542655945E-1,-1.671274567E0
7.396665379E1,9.623936920E0,9.168434143E-1,-1.719923401E0
7.398676379E1,9.577982483E0,9.434880066E-1,-1.700613556E0
7.400687479E1,9.552535400E0,9.556127930E-1,-1.641636200E0
7.402698479E1,9.573342133E0,9.653425598E-1,-1.583706665E0
7.404709479E1,9.603878632E0,1.004710693E0,-1.552421722E0
7.406720479E1,9.592801666E0,1.011446686E0,-1.544488220E0
7.408731579E1,9.592202911E0,1.007405090E0,-1.564247131E0
7.410742579E1,9.589358826E0,9.978250122E-1,-1.581910400E0
7.412753579E1,9.580227814E0,9.969268799E-1,-1.579665070E0
7.414764579E1,9.577533417E0,9.937834167E-1,-1.558259583E0
7.416775579E1,9.588909760E0,9.915380859E-1,-1.551373901E0
7.418786679E1,9.614356842E0,9.723779297E-1,-1.552421722E0
7.420797679E1,9.618099060E0,9.864486694E-1,-1.559157715E0
7.422808679E1,9.597442017E0,9.819580078E-1,-1.573976898E0
7.424819679E1,9.604926453E0,9.644444275E-1,-1.590592346E0
7.426830779E1,9.597142639E0,9.621990967E-1,-1.579814758E0
7.428841779E1,9.607321472E0,9.756710815E-1,-1.567689972E0
7.430852779E1,9.605824585E0,9.809101868E-1,-1.558858337E0
7.432863779E1,9.602232056E0,9.901908875E-1,-1.558259583E0
7.434874779E1,9.593849487E0,9.744735718E-1,-1.572629700E0
7.436885879E1,9.604178009E0,9.840536499E-1,-1.554517365E0
7.438896879E1,9.611213379E0,9.758207703E-1,-1.548080750E0
7.440907879E1,9.615105286E0,9.836045837E-1,-1.544937286E0
7.442918879E1,9.605375519E0,9.903405762E-1,-1.553619232E0
7.444929979E1,9.598489838E0,9.770182800E-1,-1.541344757E0
7.446940979E1,9.591155090E0,9.749226379E-1,-1.566791840E0
7.448951979E1,9.601333923E0,9.656419373E-1,-1.569186859E0
7.450962979E1,9.600136414E0,9.695338440E-1,-1.590442657E0
7.452973979E1,9.598190460E0,9.632469177E-1,-1.580114136E0
7.454985079E1,9.599986725E0,9.494755554E-1,-1.576820984E0
7.456996079E1,9.606872406E0,9.674382019E-1,-1.574575653E0
7.459007079E1,9.612111511E0,9.671388245E-1,-1.578916626E0
7.461018079E1,9.618997192E0,9.598040771E-1,-1.598825226E0
7.463029179E1,9.617350616E0,9.592053223E-1,-1.598675537E0
7.465040179E1,9.606123962E0,9.559121704E-1,-1.587598572E0
7.467051267E1,9.578431549E0,9.813592529E-1,-1.564995575E0
7.469062267E1,9.591005402E0,9.892927551E-1,-1.556762695E0
7.471073267E1,9.604627075E0,9.789642334E-1,-1.566941528E0
7.473084367E1,9.595196686E0,9.686357117E-1,-1.585203552E0
7.475095367E1,9.596843262E0,9.657916260E-1,-1.554667053E0
7.477106367E1,9.603130188E0,9.839039612E-1,-1.568288727E0
7.479117367E1,9.648635559E0,9.623487854E-1,-1.642983398E0
7.481128467E1,9.610165558E0,9.249266052E-1,-1.680255890E0
7.483139467E1,9.587712250E0,9.336085510E-1,-1.651665344E0
7.485150467E1,9.577234039E0,9.428892517E-1,-1.606309662E0
7.487161467E1,9.581724701E0,9.765692139E-1,-1.596579895E0
7.489172467E1,9.606722717E0,9.931846619E-1,-1.594484253E0
7.491183567E1,9.599837036E0,9.900411987E-1,-1.591640167E0
7.493194567E1,9.576934662E0,9.734257507E-1,-1.598525848E0
7.495205567E1,9.570498047E0,9.707313538E-1,-1.614243164E0
7.497216567E1,9.566456451E0,9.734257507E-1,-1.598076782E0
7.499227667E1,9.580976257E0,9.708810425E-1,-1.592089233E0
7.501238667E1,9.605974274E0,9.705816650E-1,-1.587598572E0
7.503249667E1,9.616153107E0,9.608518982E-1,-1.598376160E0
7.505260667E1,9.610165558E0,9.348060608E-1,-1.615440674E0
7.507271767E1,9.596992950E0,9.377998352E-1,-1.625469818E0
7.509282767E1,9.591304779E0,9.316625977E-1,-1.629062347E0
7.511293767E1,9.606123962E0,9.279203796E-1,-1.624122620E0
7.513304767E1,9.606722717E0,9.448352051E-1,-1.635199585E0
7.515315767E1,9.602082367E0,9.457333374E-1,-1.630409546E0
7.517326867E1,9.581125946E0,9.376501465E-1,-1.634151764E0
7.519337867E1,9.597591705E0,9.583071899E-1,-1.632505188E0
7.521348867E1,9.602232056E0,9.604028320E-1,-1.629960480E0
7.523359867E1,9.590855713E0,9.523196411E-1,-1.630110168E0
7.525370967E1,9.594597931E0,9.442364502E-1,-1.636546783E0
7.527381967E1,9.600136414E0,9.502239990E-1,-1.643282776E0
7.529392967E1,9.591304779E0,9.574090576E-1,-1.647174683E0
7.531403967E1,9.587861938E0,9.562115479E-1,-1.633702698E0
7.533415067E1,9.588311005E0,9.536668396E-1,-1.641336823E0
7.535426067E1,9.596843262E0,9.482780457E-1,-1.660197601E0
7.537437067E1,9.611512756E0,9.505233765E-1,-1.652264099E0
7.539448067E1,9.593250732E0,9.382489014E-1,-1.669029236E0
7.541459067E1,9.587412872E0,9.279203796E-1,-1.659149780E0
7.543470167E1,9.580078125E0,9.300160217E-1,-1.632505188E0
7.545481167E1,9.585167542E0,9.315129089E-1,-1.646725616E0
7.547492167E1,9.588909760E0,9.372010803E-1,-1.659149780E0
7.549503167E1,9.592801666E0,9.354048157E-1,-1.666634216E0
7.551514267E1,9.585616608E0,9.364526367E-1,-1.665586395E0
7.553525267E1,9.584119720E0,9.470805359E-1,-1.654060364E0
7.555536267E1,9.597591705E0,9.455836487E-1,-1.633253632E0
7.557547267E1,9.604327698E0,9.324110413E-1,-1.676813049E0
7.559558367E1,9.590706024E0,9.195378113E-1,-1.682650909E0
7.561569367E1,9.573940887E0,9.434880066E-1,-1.666334839E0
7.563580367E1,9.582473145E0,9.590556335E-1,-1.676214294E0
7.565591367E1,9.621541901E0,9.375004578E-1,-1.713486786E0
7.567602342E1,9.594747620E0,9.148974609E-1,-1.734293518E0
7.569613342E1,9.585167542E0,9.056167603E-1,-1.698517914E0
7.571624342E1,9.567953339E0,9.229806519E-1,-1.685794373E0
7.573635342E1,9.597741394E0,9.407936096E-1,-1.671424255E0
7.575646342E1,9.593250732E0,9.551637268E-1,-1.667831726E0
7.577657442E1,9.566606140E0,9.550140381E-1,-1.691033478E0
7.579668442E1,9.553433533E0,9.391470337E-1,-1.720971222E0
7.581679442E1,9.564660187E0,9.195378113E-1,-1.753154297E0
7.583690442E1,9.584868164E0,9.110055542E-1,-1.734293518E0
7.585701542E1,9.585766296E0,9.145980835E-1,-1.724414063E0
7.587712542E1,9.583221588E0,9.014254761E-1,-1.697619781E0
7.589723542E1,9.591454468E0,9.177415466E-1,-1.710493011E0
7.591734542E1,9.586963806E0,9.192384338E-1,-1.717827759E0
7.593745642E1,9.574689331E0,9.283694458E-1,-1.705253906E0
7.595756642E1,9.582473145E0,9.334588623E-1,-1.714085541E0
7.597767642E1,9.596843262E0,9.425898743E-1,-1.700164490E0
7.599778642E1,9.588311005E0,9.616003418E-1,-1.680704956E0
7.601789742E1,9.583071899E0,9.439370728E-1,-1.674567719E0
7.603800742E1,9.588610382E0,9.261241150E-1,-1.684896240E0
7.605811742E1,9.586514740E0,9.363029480E-1,-1.686692505E0
7.607822742E1,9.583371277E0,9.430389404E-1,-1.684147797E0
7.609833742E1,9.583820343E0,9.478289795E-1,-1.699116669E0
7.611844842E1,9.576335907E0,9.342073059E-1,-1.710493011E0
7.613855842E1,9.581425323E0,9.351054382E-1,-1.686991882E0
7.615866842E1,9.586514740E0,9.247769165E-1,-1.687590637E0
7.617877842E1,9.591005402E0,9.388476562E-1,-1.682950287E0
7.619888942E1,9.580676880E0,9.410929871E-1,-1.677561493E0
7.621899942E1,9.584718475E0,9.312135315E-1,-1.672921143E0
7.623910942E1,9.582922211E0,9.397457886E-1,-1.659598846E0
7.625921942E1,9.594597931E0,9.379495239E-1,-1.649270325E0
7.627932942E1,9.596992950E0,9.443861389E-1,-1.660496979E0
7.629944042E1,9.588909760E0,9.331594849E-1,-1.669478302E0
7.631955042E1,9.593699799E0,9.349557495E-1,-1.673070831E0
7.633966042E1,9.582622833E0,9.506730652E-1,-1.650318146E0
7.635977042E1,9.587263184E0,9.502239990E-1,-1.639839935E0
7.637988142E1,9.591903534E0,9.307644653E-1,-1.675316162E0
7.639999142E1,9.608668671E0,9.428892517E-1,-1.627864838E0
7.642010142E1,9.585167542E0,9.520202637E-1,-1.641486511E0
7.644021142E1,9.589957581E0,9.641450500E-1,-1.654958496E0
7.646032142E1,9.616901550E0,9.511221313E-1,-1.692380676E0
7.648043242E1,9.603429565E0,9.375004578E-1,-1.705104218E0
7.650054242E1,9.584119720E0,9.298663330E-1,-1.665736084E0
7.652065242E1,9.581275635E0,9.455836487E-1,-1.633553009E0
7.654076242E1,9.599387970E0,9.720785522E-1,-1.608405304E0
7.656087342E1,9.603728943E0,9.660910034E-1,-1.614243164E0
7.658098342E1,9.580826569E0,9.725276184E-1,-1.615590363E0
7.660109342E1,9.554181976E0,9.672885132E-1,-1.644031219E0
7.662120342E1,9.570348358E0,9.689350891E-1,-1.635948029E0
7.664131342E1,9.593550110E0,9.746232605E-1,-1.625619507E0
7.666142446E1,9.599238281E0,9.571096802E-1,-1.590592346E0
7.668153446E1,9.601782990E0,9.535171509E-1,-1.601968689E0
7.670164446E1,9.598639526E0,9.575587463E-1,-1.611399078E0
7.672175446E1,9.602830811E0,9.333091736E-1,-1.622925110E0
7.674186446E1,9.594448242E0,9.509724426E-1,-1.617536316E0
7.676197546E1,9.607770538E0,9.671388245E-1,-1.625320129E0
7.678208546E1,9.592202911E0,9.626481628E-1,-1.620081024E0
7.680219546E1,9.597741394E0,9.647438049E-1,-1.602417755E0
7.682230546E1,9.590256958E0,9.726773071E-1,-1.607357483E0
7.684241546E1,9.601483612E0,9.710307312E-1,-1.618584137E0
7.686252646E1,9.591753845E0,9.696835327E-1,-1.594484253E0
7.688263646E1,9.596094818E0,9.698332214E-1,-1.588197327E0
7.690274646E1,9.601034546E0,9.780661011E-1,-1.586550751E0
7.692285646E1,9.595645752E0,9.800120544E-1,-1.589993591E0
7.694296646E1,9.593101044E0,9.750723267E-1,-1.603914642E0
7.696307746E1,9.593999176E0,9.651928711E-1,-1.619631958E0
7.698318746E1,9.591005402E0,9.533674622E-1,-1.596430206E0
7.700329746E1,9.598489838E0,9.601034546E-1,-1.590292969E0
7.702340746E1,9.592502289E0,9.616003418E-1,-1.580413513E0
7.704351746E1,9.592053223E0,9.618997192E-1,-1.575473785E0
7.706362846E1,9.586963806E0,9.642947388E-1,-1.570683746E0
7.708373846E1,9.606273651E0,9.657916260E-1,-1.577868805E0
7.710384846E1,9.615254974E0,9.598040771E-1,-1.566193085E0
7.712395846E1,9.599537659E0,9.713301086E-1,-1.579515381E0
7.714406846E1,9.593400421E0,9.648934937E-1,-1.571881256E0
7.716417946E1,9.591005402E0,9.785151672E-1,-1.550625458E0
7.718428946E1,9.607022095E0,9.836045837E-1,-1.556313629E0
7.720439946E1,9.602681122E0,9.752220154E-1,-1.576820984E0
7.722450946E1,9.600136414E0,9.704319763E-1,-1.556313629E0
7.724461946E1,9.610015869E0,9.639953613E-1,-1.566342773E0
7.726473046E1,9.625733185E0,9.758207703E-1,-1.590143280E0
7.728484046E1,9.624984741E0,9.500743103E-1,-1.641037445E0
7.730495046E1,9.589209137E0,9.479786682E-1,-1.616488495E0
7.732506046E1,9.583371277E0,9.723779297E-1,-1.566342773E0
7.734517046E1,9.587712250E0,9.910890198E-1,-1.531315613E0
7.736528146E1,9.609267426E0,1.010997620E0,-1.510059814E0
7.738539146E1,9.610165558E0,1.000220032E0,-1.511856079E0
7.740550146E1,9.598938904E0,9.861492920E-1,-1.550026703E0
7.742561146E1,9.581425323E0,9.756710815E-1,-1.584305420E0
7.744572146E1,9.593400421E0,9.868977356E-1,-1.568887482E0
7.746583146E1,9.585466919E0,9.931846619E-1,-1.561852112E0
7.748594246E1,9.593550110E0,9.915380859E-1,-1.525477753E0
7.750605246E1,9.616751862E0,9.621990967E-1,-1.527723083E0
7.752616246E1,9.625583496E0,9.969268799E-1,-1.538949738E0
7.754627246E1,9.602381744E0,9.877958679E-1,-1.531614990E0
7.756638246E1,9.601483612E0,9.904902649E-1,-1.542841644E0
7.758649346E1,9.609267426E0,9.689350891E-1,-1.542542267E0
7.760660346E1,9.617949371E0,9.834548950E-1,-1.540596313E0
7.762671346E1,9.602830811E0,1.001567230E0,-1.531614990E0
7.764682346E1,9.596244507E0,9.922865295E-1,-1.530567169E0
7.766693383E1,9.608968048E0,9.966275024E-1,-1.537752228E0
7.768704383E1,9.612410889E0,9.833052063E-1,-1.530716858E0
7.770715483E1,9.597292328E0,9.996212769E-1,-1.516496429E0
7.772726483E1,9.608219604E0,9.993218994E-1,-1.506766663E0
7.774737483E1,9.609866180E0,9.916877747E-1,-1.512903900E0
7.776748483E1,9.601633301E0,9.798623657E-1,-1.512155457E0
7.778759483E1,9.603878632E0,1.002165985E0,-1.524579620E0
7.780770483E1,9.608219604E0,9.794132996E-1,-1.519041138E0
7.782781583E1,9.605225830E0,9.951306152E-1,-1.514400787E0
7.784792583E1,9.615404663E0,9.819580078E-1,-1.516346741E0
7.786803583E1,9.609267426E0,9.816586304E-1,-1.490001526E0
7.788814583E1,9.602232056E0,9.985734558E-1,-1.481768646E0
7.790825583E1,9.616003418E0,1.000519409E0,-1.490749969E0
7.792836583E1,9.631271667E0,9.867480469E-1,-1.513352966E0
7.794847683E1,9.593400421E0,9.961784363E-1,-1.506018219E0
7.796858683E1,9.614506531E0,9.924362183E-1,-1.513951721E0
7.798869683E1,9.617649994E0,9.937834167E-1,-1.517095184E0
7.800880683E1,9.610614624E0,9.861492920E-1,-1.506616974E0
7.802891683E1,9.601483612E0,9.945318604E-1,-1.516945496E0
7.804902683E1,9.584718475E0,1.006956024E0,-1.519789581E0
7.806913783E1,9.601782990E0,1.006057892E0,-1.492097168E0
7.808924783E1,9.627379761E0,9.885443115E-1,-1.506018219E0
7.810935783E1,9.625583496E0,9.744735718E-1,-1.537901917E0
7.812946783E1,9.612261200E0,9.851014709E-1,-1.517394562E0
7.814957783E1,9.607321472E0,9.906399536E-1,-1.534159698E0
7.816968783E1,9.651180267E0,9.755213928E-1,-1.602866821E0
7.818979883E1,9.623936920E0,9.478289795E-1,-1.624871063E0
7.820990883E1,9.589658203E0,9.506730652E-1,-1.578317871E0
7.823001883E1,9.572144623E0,9.665400696E-1,-1.517244873E0
7.825012883E1,9.606722717E0,9.988728333E-1,-1.493893433E0
7.827023883E1,9.615254974E0,1.023571472E0,-1.496887207E0
7.829034883E1,9.597741394E0,1.013542328E0,-1.512903900E0
7.831045883E1,9.577383728E0,9.833052063E-1,-1.550176392E0
7.833056983E1,9.582323456E0,9.683363342E-1,-1.550026703E0
7.835067983E1,9.591155090E0,9.852511597E-1,-1.551822968E0
7.837078983E1,9.598190460E0,9.982740784E-1,-1.533261566E0
7.839089983E1,9.595196686E0,1.000369720E0,-1.519490204E0
7.841100983E1,9.612859955E0,9.846524048E-1,-1.549577637E0
7.843111983E1,9.616901550E0,9.672885132E-1,-1.569037170E0
7.845122983E1,9.611662445E0,9.675878906E-1,-1.587299194E0
7.847134083E1,9.608518982E0,9.710307312E-1,-1.591939545E0
7.849145083E1,9.612410889E0,9.635462952E-1,-1.581012268E0
7.851156083E1,9.624385986E0,9.532177734E-1,-1.579964447E0
7.853167083E1,9.612560577E0,9.604028320E-1,-1.606609039E0
7.855178083E1,9.593400421E0,9.654922485E-1,-1.588496704E0
7.857189083E1,9.582772522E0,9.830058289E-1,-1.586101685E0
7.859200183E1,9.602082367E0,9.753717041E-1,-1.562001801E0
7.861211183E1,9.599088593E0,9.909393311E-1,-1.572779388E0
7.863222183E1,9.595795441E0,9.852511597E-1,-1.563498688E0
7.865233183E1,9.605824585E0,9.749226379E-1,-1.581760712E0
7.867244229E1,9.602082367E0,9.651928711E-1,-1.569635925E0
7.869255229E1,9.594597931E0,9.668394470E-1,-1.570833435E0
7.871266229E1,9.596094818E0,9.714797974E-1,-1.562301178E0
7.873277229E1,9.597741394E0,9.574090576E-1,-1.565744019E0
7.875288329E1,9.604028320E0,9.645941162E-1,-1.560804291E0
7.877299329E1,9.605674896E0,9.610015869E-1,-1.554667053E0
7.879310329E1,9.601483612E0,9.645941162E-1,-1.553170166E0
7.881321329E1,9.599387970E0,9.665400696E-1,-1.553170166E0
7.883332329E1,9.607471161E0,9.451345825E-1,-1.570234680E0
7.885343329E1,9.595346375E0,9.604028320E-1,-1.565294952E0
7.887354329E1,9.599537659E0,9.621990967E-1,-1.579216003E0
7.889365429E1,9.600136414E0,9.641450500E-1,-1.586401062E0
7.891376429E1,9.601333923E0,9.521699524E-1,-1.608854370E0
7.893387429E1,9.595346375E0,9.580078125E-1,-1.591939545E0
