"Time (s)","X (m/s^2)","Y (m/s^2)","Z (m/s^2)"
4.090493612E1,1.059137512E1,-3.113974457E0,1.616638184E0
4.092504612E1,9.160650330E0,-1.401834869E0,9.509724426E-1
4.094515513E1,8.115523682E0,-1.856140137E-2,1.513352966E-1
4.096526512E1,7.365732880E0,6.792874146E-1,-4.441264343E-1
4.098537412E1,7.094347229E0,9.068142700E-1,-7.017407227E-1
4.100548413E1,7.495363312E0,9.783654785E-1,-6.319857788E-1
4.102559412E1,8.441545715E0,1.178648987E0,-1.853146362E-1
4.104570312E1,9.514664154E0,1.391057281E0,2.966830444E-1
4.106581313E1,1.012269974E1,1.649120636E0,4.679269409E-1
4.108592212E1,1.004890320E1,1.873653717E0,4.700225830E-1
4.110603212E1,9.708211670E0,1.952389984E0,7.098239136E-1
4.112614113E1,9.463919678E0,1.719324646E0,1.028361511E0
4.114625112E1,9.441765747E0,1.486259308E0,1.333127747E0
4.116636012E1,9.593999176E0,1.221459961E0,1.738335114E0
4.118647013E1,9.920320587E0,8.812174988E-1,1.822460175E0
4.120657912E1,1.021386017E1,3.206332397E-1,1.495240631E0
4.122668912E1,1.027912445E1,-1.151106262E-1,1.526076508E0
4.124679813E1,1.019350250E1,-1.972897339E-1,1.992955627E0
4.126690812E1,1.014575180E1,-4.191284180E-3,2.690505066E0
4.128701712E1,1.018452118E1,3.188369751E-1,3.324137421E0
4.130712713E1,9.876012726E0,6.312373352E-1,3.222648468E0
4.132723612E1,9.204060059E0,1.252894592E0,1.280437317E0
4.134734612E1,1.027837601E1,6.286926270E-2,-2.700683899E0
4.136745513E1,1.369576950E1,-1.649569702E0,-3.224893799E0
4.138756512E1,1.388497604E1,-2.956801300E0,-1.012943573E0
4.140767512E1,1.113100296E1,-4.105811920E0,1.300944672E0
4.142778413E1,8.542286224E0,-4.703369293E0,2.005230103E0
4.144789371E1,8.179590454E0,-3.703149261E0,1.296154633E0
4.146800271E1,9.540709991E0,-1.034947815E0,6.444099426E-1
4.148811271E1,1.202823715E1,2.331551514E0,8.876541138E-2
4.150822171E1,1.348126556E1,4.521347809E0,-1.291813660E-1
4.152833171E1,1.226040436E1,3.767814789E0,-4.095483398E-1
4.154844071E1,9.550589447E0,1.187031555E0,-3.752696228E-1
4.156855071E1,7.170239410E0,-1.424288177E0,2.065704346E-2
4.158865971E1,5.662574615E0,-2.648592224E0,1.102906494E0
4.160876971E1,5.277126160E0,-2.706671448E0,2.295476532E0
4.162887871E1,6.030210114E0,-2.329605560E0,3.170856171E0
4.164898871E1,7.413034515E0,-2.095342712E0,3.098257141E0
4.166909771E1,8.733289032E0,-1.952689362E0,2.762505341E0
4.168920771E1,9.702523499E0,-1.511407013E0,2.011217651E0
4.170931671E1,9.967771912E0,-4.808001709E-1,1.551673279E0
4.172942671E1,9.587861938E0,4.218228149E-1,1.677112427E0
4.174953571E1,9.224866791E0,9.006770325E-1,2.016007690E0
4.176964571E1,9.547296295E0,1.029708710E0,2.514920197E0
4.178975571E1,1.026205994E1,6.959028625E-1,2.849923553E0
4.180986471E1,1.068657715E1,1.734892273E-1,2.907853088E0
4.182997471E1,1.059556641E1,-3.848497009E-1,2.945724335E0
4.185008371E1,1.033944901E1,-9.282197571E-1,3.331023102E0
4.187019371E1,1.028151947E1,-8.768765259E-1,4.081562347E0
4.189030271E1,1.026565247E1,-2.522254944E-1,4.005071411E0
4.191041271E1,1.076546310E1,-7.783813477E-3,2.047741699E0
4.193052171E1,1.222567657E1,-1.819466400E0,1.592687988E-1
4.195063171E1,1.451875809E1,-5.287604370E0,1.365460510E0
4.197074071E1,1.291184967E1,-4.848866730E0,2.384541321E-1
4.199085071E1,8.914861450E0,-2.060465240E0,-1.171463928E0
4.201095971E1,6.503226471E0,-3.757186890E-1,-2.309397583E0
4.203106971E1,5.896238708E0,1.044827271E0,-2.079176331E0
4.205117971E1,7.633825378E0,1.456022186E0,-7.782316589E-1
4.207128871E1,1.010189301E1,-4.297563171E-1,-1.199006653E-1
4.209139871E1,1.173724228E1,-2.736309814E0,8.270301819E-1
4.211150771E1,1.216235825E1,-3.718417511E0,1.841320953E0
4.213161771E1,1.133323242E1,-3.099005585E0,1.944456482E0
4.215172671E1,1.010428802E1,-1.434017944E0,1.497036896E0
4.217183671E1,9.070238342E0,9.190887451E-2,8.265811157E-1
4.219194571E1,8.170758820E0,1.038240967E0,2.165995789E-1
4.221205571E1,7.550598450E0,1.348994751E0,-5.134323120E-2
4.223216471E1,7.507787476E0,1.087338867E0,-3.592529297E-3
4.225227471E1,8.058941345E0,5.131329346E-1,2.345622253E-1
4.227238371E1,8.825347595E0,2.682421875E-1,6.051914978E-1
4.229249371E1,9.562863922E0,3.516188049E-1,8.964857483E-1
4.231260271E1,9.948013000E0,5.249583435E-1,8.134085083E-1
4.233271271E1,9.985435181E0,5.688171387E-1,6.833290100E-1
4.235282171E1,9.896520081E0,7.321275330E-1,6.146218872E-1
4.237293171E1,9.716594238E0,9.702822876E-1,7.381150818E-1
4.239304171E1,9.657467194E0,1.144819336E0,9.755213928E-1
4.241315071E1,9.674831085E0,9.961784363E-1,1.109941864E0
4.243326071E1,9.539063416E0,2.618055725E-1,1.183888092E0
4.245337033E1,9.470805359E0,-6.119274902E-1,1.205742645E0
4.247348033E1,9.530082092E0,-1.169068909E0,1.403481445E0
4.249358933E1,9.827962646E0,-1.117426300E0,1.696871338E0
4.251369933E1,1.020996826E1,-6.432124329E-1,2.301464081E0
4.253380833E1,1.047267197E1,6.361770630E-2,2.839744720E0
4.255391833E1,1.040366547E1,8.214916992E-1,2.722089386E0
4.257402733E1,9.911638641E0,1.157692566E0,2.340083771E0
4.259413733E1,9.407636719E0,1.263223114E0,1.595083008E0
4.261424733E1,9.862391052E0,4.152365112E-1,-1.713935852E-1
4.263435633E1,1.219753510E1,-2.838098145E-1,-1.616338806E0
4.265446633E1,1.435874084E1,-1.452429657E0,-1.620081024E0
4.267457533E1,1.338950638E1,-2.285297699E0,-8.334667969E-1
4.269468533E1,1.024768982E1,-3.072810059E0,4.638853455E-1
4.271479433E1,7.487579498E0,-3.556154938E0,1.467398529E0
4.273490433E1,6.084547119E0,-3.598816223E0,1.960922241E0
4.275501333E1,6.474336548E0,-2.756068726E0,1.994602203E0
4.277512333E1,8.724158020E0,-1.179547119E0,1.524579620E0
4.279523233E1,1.149579437E1,4.227209473E-1,8.382568359E-1
4.281534233E1,1.308159668E1,1.246308289E0,4.790039063E-2
4.283545133E1,1.226833786E1,1.231040039E0,-3.224295044E-1
4.285556133E1,9.970915375E0,1.758842468E-1,1.076261902E-1
4.287567133E1,8.032596130E0,-1.059047699E0,9.785151672E-1
4.289578033E1,7.083869019E0,-1.640887756E0,1.755699005E0
4.291589033E1,7.176376648E0,-1.601669312E0,2.322420502E0
4.293599933E1,7.819888458E0,-1.220412140E0,2.346520386E0
4.295610933E1,8.562194824E0,-6.741979980E-1,1.903741150E0
4.297621833E1,9.251511383E0,-2.520758057E-1,1.453776855E0
4.299632833E1,9.716893616E0,4.340972900E-2,1.209933929E0
4.301643733E1,9.663754120E0,3.329077148E-1,1.292562103E0
4.303654733E1,9.383686523E0,5.855822754E-1,1.554966431E0
4.305665633E1,9.490115204E0,9.701325989E-1,1.838925934E0
4.307676633E1,9.905651093E0,1.321601715E0,1.828148346E0
4.309687633E1,1.030846344E1,1.621278534E0,1.265019379E0
4.311698533E1,1.029678772E1,1.352886658E0,7.863148499E-1
4.313709533E1,9.665400696E0,3.863465881E-1,1.136885834E0
4.315720433E1,8.769813080E0,-3.891906738E-3,1.242566071E0
4.317731433E1,8.271798706E0,-1.983375549E-1,5.372328186E-1
4.319742333E1,9.037456512E0,-1.130598907E0,-7.999365234E-1
4.321753333E1,1.035037628E1,-2.290087738E0,-1.689985657E0
4.323764233E1,1.093550949E1,-2.256407776E0,-2.521057434E0
4.325775233E1,1.090527237E1,-1.626218262E0,-3.735931091E0
4.327786133E1,1.159982803E1,-1.703757019E0,-3.202290802E0
4.329797133E1,1.256816437E1,-1.536405029E0,-1.164727936E0
4.331808133E1,1.261396912E1,-6.132746887E-1,1.811233521E-2
4.333819033E1,1.072265213E1,5.104385376E-2,-3.776646423E-1
4.335830033E1,8.746611328E0,3.823049927E-1,-1.076411591E0
4.337840933E1,7.990383911E0,1.243763580E0,-1.610051880E0
4.339851933E1,8.741521912E0,1.961820374E0,-2.095492401E0
4.341862833E1,9.841284943E0,2.120789795E0,-2.746488647E0
4.343873833E1,1.036684204E1,1.651216278E0,-3.226390686E0
4.345884696E1,1.032552795E1,6.990463257E-1,-3.126398621E0
4.347895696E1,1.029184799E1,-2.112107849E-1,-2.550097046E0
4.349906696E1,1.029080017E1,-7.379653931E-1,-1.958826599E0
4.351917596E1,1.016925293E1,-8.699908447E-1,-1.644330597E0
4.353928596E1,9.918224945E0,-5.728587341E-1,-1.733545074E0
4.355939496E1,9.596094818E0,-1.604663086E-1,-1.844165039E0
4.357950496E1,9.369316406E0,3.091072083E-1,-2.027683411E0
4.359961396E1,9.219028931E0,9.014254761E-1,-2.414778442E0
4.361972396E1,9.241332550E0,1.418001251E0,-2.984194336E0
4.363983296E1,9.480086060E0,1.735940094E0,-3.361260223E0
4.365994296E1,9.789941711E0,1.755399628E0,-3.424877930E0
4.368005196E1,9.819430389E0,1.545985107E0,-3.226390686E0
4.370016196E1,9.648934937E0,1.283281403E0,-2.907553711E0
4.372027196E1,9.542206879E0,1.128503265E0,-2.565365295E0
4.374038096E1,9.379046173E0,1.061891785E0,-2.223326569E0
4.376049096E1,9.198521576E0,1.224304047E0,-1.881437531E0
4.378059996E1,9.102870483E0,1.601819000E0,-1.603615265E0
4.380070996E1,9.112899628E0,1.851350098E0,-1.432970123E0
4.382081896E1,9.472152557E0,1.560504913E0,-1.239572296E0
4.384092896E1,1.061622345E1,8.391549683E-1,-6.322851562E-1
4.386103796E1,1.195459030E1,3.917353821E-1,-4.502636719E-1
4.388114796E1,1.184127594E1,1.067879333E0,-1.961071930E0
4.390125796E1,1.129985184E1,5.911207581E-1,-2.922971649E0
4.392136696E1,1.105331451E1,-5.812413025E-1,-2.490071869E0
4.394147696E1,1.023361908E1,-2.371069336E0,-8.764274597E-1
4.396158596E1,9.393116913E0,-3.763473816E0,2.399510193E-1
4.398169596E1,9.080566864E0,-4.470753021E0,7.429051208E-1
4.400180496E1,9.725725250E0,-3.641776886E0,1.003363495E0
4.402191496E1,1.066023193E1,-2.035467224E0,6.209088135E-1
4.404202396E1,1.104912323E1,-1.178948364E0,-8.083190918E-2
4.406213396E1,1.054916290E1,-1.093775482E0,-5.719606018E-1
4.408224396E1,9.460626526E0,-1.545985107E0,-3.487747192E-1
4.410235296E1,8.567284241E0,-1.891167297E0,4.108955383E-1
4.412246296E1,7.996670837E0,-1.944606171E0,1.153351593E0
4.414257196E1,7.897726593E0,-1.546284485E0,1.445693665E0
4.416268196E1,8.300239563E0,-9.762698364E-1,1.148411865E0
4.418279096E1,8.912167053E0,-4.044589233E-1,6.438111877E-1
4.420290096E1,9.662855988E0,-3.442840576E-3,3.733236694E-1
4.422300996E1,1.042911255E1,-1.496887207E-4,2.475851440E-1
4.424311996E1,1.092338470E1,-1.999841309E-1,3.101550293E-1
4.426322996E1,1.086201233E1,-5.890251160E-1,4.821473694E-1
4.428333896E1,1.043345352E1,-1.063987427E0,6.144721985E-1
4.430344896E1,9.937085724E0,-1.209035797E0,7.349716187E-1
4.432355796E1,9.541458435E0,-1.091829529E0,1.026415558E0
4.434366796E1,9.199569397E0,-1.072369995E0,1.348096619E0
4.436377696E1,8.962163086E0,-1.188827820E0,1.613345032E0
4.438388696E1,8.878636780E0,-1.498384094E0,1.914369049E0
4.440399596E1,8.737031250E0,-1.799707489E0,2.280807037E0
4.442410596E1,8.521928558E0,-1.805245972E0,2.565814362E0
4.444421596E1,8.465795288E0,-1.386267242E0,2.664159851E0
4.446432496E1,8.654702454E0,-8.271798706E-1,2.822530518E0
4.448443496E1,9.100176086E0,-3.523672485E-1,2.908451843E0
4.450454396E1,9.524543610E0,6.735992432E-2,3.075354767E0
4.452465396E1,9.802814941E0,6.524931335E-1,3.583547974E0
4.454476296E1,9.960586853E0,1.565744019E0,3.764970703E0
4.456487296E1,9.958341522E0,2.844834137E0,2.326911163E0
4.458498196E1,1.096948883E1,2.617906036E0,-3.076103210E-1
4.460509196E1,1.384021912E1,1.377136230E-1,-1.197958832E0
4.462520196E1,1.543305679E1,-2.684966583E0,-2.204615479E0
4.464531096E1,1.159578644E1,-1.906136169E0,-2.521805878E0
4.466542096E1,7.704478455E0,-1.648072815E-1,-1.905238037E0
4.468552996E1,5.461243286E0,1.197659454E0,-1.870809631E0
4.470563996E1,5.711373138E0,1.519041138E0,-1.601220245E0
4.472574896E1,8.442443848E0,4.288581848E-1,-9.568103027E-1
4.474585896E1,1.165476379E1,-1.344953156E0,-1.959425354E-1
4.476596896E1,1.337648346E1,-3.269201660E0,2.029779053E-1
4.478607796E1,1.254226822E1,-3.671864319E0,9.295669556E-2
4.480618796E1,1.096230377E1,-2.832409973E0,6.102809143E-1
4.482629696E1,9.530231781E0,-1.699865112E0,6.248007202E-1
4.484640696E1,8.384664001E0,-1.080752563E-1,1.866618347E-1
4.486651596E1,7.654781799E0,1.427581329E0,-1.124162292E-1
4.488662596E1,7.595804443E0,2.294428711E0,-1.718426514E-1
4.490673496E1,8.169710999E0,2.271077271E0,-2.501298523E-1
4.492684496E1,8.930129700E0,1.692380676E0,-2.329156494E-1
4.494695496E1,9.557624817E0,9.692344666E-1,-7.664062500E-2
4.496706396E1,9.797426147E0,2.781216431E-1,1.710942078E-1
4.498717396E1,9.522148590E0,-3.233276367E-2,3.854484558E-1
4.500728296E1,8.968000946E0,-8.577163696E-2,5.450166321E-1
4.502739296E1,8.583600311E0,1.751358032E-1,7.035369873E-1
4.504750196E1,8.562344513E0,7.113208008E-1,8.083190918E-1
4.506761196E1,9.093739471E0,1.367256775E0,8.478369141E-1
4.508772196E1,9.935588837E0,1.912273407E0,7.812254333E-1
4.510783096E1,1.073283096E1,2.149679718E0,7.188052368E-1
4.512794096E1,1.125090363E1,2.004481659E0,6.541397095E-1
4.514804996E1,1.151899612E1,1.692081299E0,7.879614258E-1
4.516815996E1,1.150432663E1,1.511107635E0,1.174457703E0
4.518826896E1,1.132140701E1,1.223555603E0,1.850901031E0
4.520837896E1,1.100855759E1,8.559201050E-1,1.763782196E0
4.522848796E1,1.116722763E1,3.471281433E-1,-3.661386108E-1
4.524859796E1,1.215382599E1,-1.234931946E-1,-3.797153778E0
4.526870796E1,1.272159531E1,-4.269122314E-1,-3.659140778E0
4.528881696E1,1.090691895E1,-1.796264648E0,-2.300715637E0
4.530892696E1,8.730145569E0,-3.391497345E0,4.743635559E-1
4.532903596E1,7.511679382E0,-4.198169861E0,1.883832550E0
4.534914596E1,7.892637177E0,-2.903512115E0,2.278112640E0
4.536925496E1,8.955277405E0,-5.309458923E-1,2.023641815E0
4.538936496E1,1.045141617E1,1.810934143E0,1.248852997E0
4.540947496E1,1.178005325E1,3.257076874E0,3.083587646E-2
4.542958396E1,1.234393066E1,2.934048615E0,-8.083190918E-1
4.544969396E1,1.154683823E1,7.473957825E-1,-1.175056458E0
4.546980262E1,9.507479095E0,-1.189875641E0,-7.382647705E-1
4.548991263E1,7.589816895E0,-2.064207458E0,2.830613708E-1
4.551002162E1,6.655010834E0,-2.292333069E0,1.346749420E0
4.553013162E1,6.870412903E0,-2.153871002E0,2.017205200E0
4.555024163E1,7.623646545E0,-1.836979980E0,2.035766602E0
4.557035062E1,8.058791656E0,-1.620829468E0,1.902992706E0
4.559046062E1,8.220156097E0,-1.460213470E0,1.887574768E0
4.561056963E1,8.382418671E0,-1.257684631E0,1.979483643E0
4.563067962E1,8.622369690E0,-8.580157471E-1,2.063608704E0
4.565078862E1,9.067543945E0,-5.008584595E-1,2.142943726E0
4.567089863E1,9.634415131E0,-3.264710999E-1,2.262694702E0
4.569100862E1,1.027912445E1,-1.514849854E-1,2.597847748E0
4.571111762E1,1.070888077E1,8.292755127E-2,2.370320892E0
4.573122763E1,1.073492661E1,9.984237671E-2,2.076481934E0
4.575133662E1,1.039812698E1,9.026229858E-2,3.233126678E0
4.577144662E1,1.018631744E1,7.822732544E-1,4.012705536E0
4.579155563E1,1.028346542E1,1.869761810E0,4.267326050E0
4.581166562E1,1.021356079E1,2.841690674E0,3.065175934E0
4.583177462E1,1.082309326E1,2.374212799E0,-1.154100037E-1
4.585188463E1,1.344399307E1,-1.016386414E0,-1.039288788E0
4.587199462E1,1.554861649E1,-5.473368073E0,-1.321751404E-1
4.589210362E1,1.162302979E1,-3.556753693E0,-1.914069672E0
4.591221363E1,7.893834686E0,-5.697152710E-1,-2.499053192E0
4.593232262E1,5.650599518E0,7.120692444E-1,-1.646875305E0
4.595243262E1,5.753735046E0,1.194066925E0,6.885681152E-3
4.597254163E1,8.545579376E0,4.608915710E-1,1.092877350E0
4.599265162E1,1.150507507E1,-1.368304596E0,1.557062073E0
4.601276162E1,1.291559189E1,-3.247496796E0,1.907633057E0
4.603287063E1,1.177077255E1,-3.336112518E0,1.682351532E0
4.605298062E1,9.715995483E0,-1.877395935E0,1.152603149E0
4.607308963E1,8.037835236E0,-3.017724609E-1,4.754113770E-1
4.609319963E1,6.956633606E0,1.030157776E0,-4.535568237E-2
4.611330862E1,6.567293243E0,2.066003723E0,-2.694396973E-2
4.613341863E1,7.070397034E0,2.469863892E0,1.839674377E-1
4.615352863E1,8.218359833E0,2.024240570E0,5.697152710E-1
4.617363762E1,9.427994385E0,1.169967041E0,9.051676941E-1
4.619374763E1,1.030472122E1,6.593788147E-1,1.007255402E0
4.621385662E1,1.039633072E1,6.587800598E-1,1.055155792E0
4.623396662E1,9.873318329E0,7.238946533E-1,1.331331482E0
4.625407563E1,9.415869598E0,6.885681152E-1,1.564845886E0
4.627418562E1,9.102720795E0,6.602769470E-1,1.576222229E0
4.629429562E1,9.222771149E0,7.427554321E-1,1.587598572E0
4.631440463E1,9.715696106E0,8.268804932E-1,1.716929626E0
4.633451462E1,1.023541534E1,9.951306152E-1,1.686243439E0
4.635462362E1,1.048449738E1,1.183289337E0,1.274898834E0
4.637473363E1,1.067280579E1,1.521735535E0,1.099313965E0
4.639484262E1,1.082129700E1,1.892963562E0,1.395847321E0
4.641495262E1,1.075782898E1,1.679208069E0,1.753453674E0
4.643506263E1,1.066786606E1,1.223705292E0,1.555116119E0
4.645517246E1,1.018018021E1,4.864883423E-1,7.186555481E-1
4.647528246E1,1.063703018E1,-4.680766296E-1,-9.087602234E-1
4.649539146E1,1.251173172E1,-1.265767822E0,-1.927691345E0
4.651550146E1,1.373828110E1,-2.175426178E0,-1.363514557E0
4.653561046E1,1.203332657E1,-3.693718872E0,-2.902464294E-1
4.655572046E1,9.627080383E0,-4.951253815E0,1.077309723E0
4.657583046E1,8.112380219E0,-5.821094971E0,2.023941193E0
4.659593946E1,7.859705658E0,-4.268224182E0,2.460433502E0
4.661604946E1,8.237370300E0,-1.508562927E0,2.211052094E0
4.663615846E1,9.383387146E0,1.098116455E0,1.519939270E0
4.665626846E1,1.044198578E1,2.576442261E0,5.321434021E-1
4.667637846E1,1.089120163E1,2.860551453E0,-2.357597351E-1
4.669648746E1,1.053105057E1,1.493144989E0,-4.360432434E-1
4.671659746E1,9.034163361E0,-1.048868866E0,1.541793823E-1
4.673670646E1,7.650740204E0,-2.450554047E0,1.303040314E0
4.675681646E1,7.209308167E0,-3.253035278E0,2.439177704E0
4.677692546E1,7.525151367E0,-3.025209045E0,2.807112579E0
4.679703546E1,7.988587646E0,-2.098486176E0,2.665507050E0
4.681714546E1,8.441396027E0,-1.242416382E0,2.269879761E0
4.683725446E1,9.017098846E0,-3.884422302E-1,1.943408661E0
4.685736446E1,9.486822052E0,1.998344421E-1,1.685045929E0
4.687747346E1,9.606423340E0,4.364923096E-1,1.701960754E0
4.689758346E1,9.532477112E0,3.664379883E-1,2.036964111E0
4.691769246E1,9.473050690E0,2.285746765E-1,2.028581543E0
4.693780246E1,9.614805908E0,9.355545044E-2,2.004631348E0
4.695791246E1,9.687854004E0,-3.712280273E-2,2.024240570E0
4.697802146E1,9.579479370E0,-1.106199646E-1,2.436932373E0
4.699813146E1,9.594597931E0,2.874023438E-2,2.873125305E0
4.701824046E1,1.002210892E1,2.757266235E-1,-4.605921936E-1
4.703835046E1,1.172856033E1,-5.391787720E-1,-1.525627441E0
4.705845946E1,1.630319733E1,-5.018763428E0,1.171314240E0
4.707856946E1,1.509296402E1,-5.259612579E0,-6.358776855E-1
4.709867946E1,1.000070343E1,-2.551743622E0,-8.286767578E-1
4.711878846E1,6.791676636E0,-2.397264862E0,5.975573730E-1
4.713889846E1,6.290219421E0,-2.654729462E0,1.150208130E0
4.715900746E1,8.708291016E0,-1.263223114E0,9.440867615E-1
4.717911746E1,1.176478500E1,-7.096742249E-1,5.498066711E-1
4.719922746E1,1.284808228E1,-1.970801697E0,-4.745132446E-2
4.721933646E1,1.148711243E1,-2.177072754E0,-1.898052979E-1
4.723944646E1,9.563013611E0,-1.277892609E0,-3.598516846E-1
4.725955546E1,8.410859528E0,-5.188211060E-1,-5.845344543E-1
4.727966546E1,7.791297913E0,1.603166199E-1,-9.813592529E-1
4.729977446E1,7.648494873E0,4.477189636E-1,-1.005309448E0
4.731988446E1,8.201295319E0,2.448907471E-1,-7.173083496E-1
4.733999446E1,9.087602234E0,-2.130070496E-1,-4.379891968E-1
4.736010346E1,9.854906616E0,-4.719685364E-1,-3.498225403E-1
4.738021346E1,1.005309448E1,-4.180805969E-1,-3.781137085E-1
4.740032246E1,9.926308136E0,-1.035845947E-1,-3.977229309E-1
4.742043246E1,9.794282684E0,3.519181824E-1,-5.400769043E-1
4.744054146E1,9.640402679E0,7.271878052E-1,-6.551875305E-1
4.746065121E1,9.558373260E0,9.238787842E-1,-4.549040222E-1
4.748076121E1,9.701625366E0,7.767347717E-1,-2.615061951E-1
4.750087021E1,1.000788849E1,5.782475281E-1,-4.025129700E-1
4.752098021E1,1.024828857E1,4.053570557E-1,-6.767427063E-1
4.754108921E1,1.031280441E1,2.897973633E-1,-7.602690125E-1
4.756119921E1,1.003513184E1,3.324586487E-1,-7.719447327E-1
4.758130921E1,9.575437775E0,2.020797729E-1,-7.671546936E-1
4.760141821E1,9.453591156E0,-6.511459351E-2,-4.098477173E-1
4.762152821E1,9.721683655E0,-2.371069336E-1,-1.657054138E-1
4.764163721E1,9.896220703E0,-9.984237671E-2,-1.664538574E-1
4.766174721E1,9.875264282E0,-1.300794983E-1,2.694396973E-3
4.768185621E1,9.923464050E0,-5.403762817E-1,1.709445190E-1
4.770196621E1,1.012329849E1,-1.090482330E0,2.981799316E-1
4.772207621E1,1.021281235E1,-1.434616699E0,5.222639465E-1
4.774218521E1,1.003962250E1,-1.641187134E0,6.065386963E-1
4.776229521E1,9.787397003E0,-1.762434998E0,5.417234802E-1
4.778240421E1,9.612111511E0,-1.659748535E0,4.944218445E-1
4.780251421E1,9.583970032E0,-1.574425964E0,5.770500183E-1
4.782262421E1,9.599537659E0,-1.437909851E0,6.517446899E-1
4.784273321E1,9.530830536E0,-1.243613892E0,7.967930603E-1
4.786284321E1,9.513616333E0,-1.042731628E0,9.398954773E-1
4.788295221E1,9.574539642E0,-9.288185120E-1,9.756710815E-1
4.790306221E1,9.683513031E0,-9.874964905E-1,8.671467590E-1
4.792317121E1,9.680519257E0,-1.147214355E0,6.999444580E-1
4.794328121E1,9.566755829E0,-1.305734711E0,6.994953918E-1
4.796339121E1,9.572743378E0,-1.355581055E0,7.957452393E-1
4.798350021E1,9.666897583E0,-1.272803192E0,8.436456299E-1
4.800361021E1,9.779463501E0,-1.205892334E0,8.461903381E-1
