"Time (s)","X (rad/s)","Y (rad/s)","Z (rad/s)"
3.865518525E1,-4.544344544E-1,6.418323517E-2,-3.074237332E-2
3.867529525E1,-3.396318555E-1,7.357438654E-2,-2.878532931E-2
3.869540425E1,-3.034361601E-1,3.741706163E-2,-2.867144533E-2
3.871551425E1,-2.291905731E-1,-1.112746298E-1,-3.582161665E-2
3.873562325E1,-1.313436478E-1,-3.067111075E-1,-5.979794264E-2
3.875573325E1,-1.130253524E-1,-2.535715699E-1,-1.150517240E-1
3.877584225E1,-2.359303273E-2,-2.518516779E-2,-2.339748442E-1
3.879595225E1,1.306207776E-1,1.987372041E-1,-3.691428304E-1
3.881606125E1,2.207671404E-1,3.701230586E-1,-4.752909839E-1
3.883617125E1,2.561527193E-1,3.601759076E-1,-4.539682865E-1
3.885628025E1,3.276536465E-1,-2.343224548E-2,-3.960643113E-1
3.887639025E1,2.766381204E-1,-3.894415796E-1,-4.226528406E-1
3.889649925E1,-1.272771955E-1,-1.913371831E-1,-5.215412378E-1
3.891660925E1,-4.111360610E-1,4.560878873E-1,-4.202606082E-1
3.893671825E1,-2.951375246E-1,7.812770009E-1,-2.373914421E-1
3.895682825E1,1.158049330E-1,7.255523205E-1,-1.101468056E-1
3.897693725E1,4.126880765E-1,3.723874688E-1,3.800418973E-2
3.899704725E1,4.860577285E-1,-3.398435563E-2,2.473576814E-1
3.901715625E1,3.920578659E-1,-3.107403815E-1,4.196780920E-1
3.903726625E1,1.297935098E-1,-3.011878133E-1,4.227945507E-1
3.905737525E1,-3.157042265E-1,-1.102258116E-1,3.713141084E-1
3.907748525E1,-6.873860359E-1,1.790959686E-1,2.679668665E-1
3.909759425E1,-8.049826622E-1,5.181931257E-1,1.649737656E-1
3.911770425E1,-7.272897363E-1,6.329522729E-1,1.323438436E-1
3.913781325E1,-5.344328880E-1,4.653810263E-1,1.433978975E-1
3.915792325E1,-2.736347616E-1,1.833739281E-1,1.897720248E-1
3.917803225E1,-6.212366745E-3,-1.260593086E-1,2.006123513E-1
3.919814225E1,1.863911748E-1,-3.245921135E-1,1.655981690E-1
3.921825125E1,2.748712301E-1,-3.888986111E-1,4.375369102E-2
3.923836125E1,2.730939984E-1,-3.525960147E-1,-8.232955635E-2
3.925847025E1,2.244523913E-1,-3.001183867E-1,-1.356890947E-1
3.927858025E1,1.414471716E-1,-2.786914408E-1,-1.207501963E-1
3.929868925E1,6.690263003E-2,-2.423557788E-1,-8.634155244E-2
3.931879925E1,8.420336992E-3,-1.774425805E-1,-4.154561087E-2
3.933890825E1,-1.170607060E-1,-4.671553522E-2,-1.177144609E-2
3.935901825E1,-2.624970078E-1,1.485219747E-1,-2.723771892E-2
3.937912725E1,-3.577027619E-1,3.108043671E-1,-1.945537142E-2
3.939923725E1,-3.514637947E-1,3.214915395E-1,-8.379314095E-2
3.941934625E1,-2.668441832E-1,1.339181811E-1,-1.638503969E-1
3.943945625E1,-3.440153003E-1,-3.019640148E-1,-5.862396210E-2
3.945956900E1,-3.068065047E-1,-3.492127061E-1,1.166211516E-1
3.947967900E1,-7.207477093E-2,1.956713498E-1,2.014428079E-1
3.949978800E1,8.560839295E-2,6.252380013E-1,9.097235650E-2
3.951989800E1,7.700689882E-2,5.846056342E-1,5.650512129E-2
3.954000700E1,-1.118874475E-1,3.252156079E-1,5.246302113E-2
3.956011700E1,-3.001999557E-1,-7.587781549E-2,1.722171344E-2
3.958022600E1,-1.618988812E-1,-5.985501409E-1,1.119748875E-2
3.960033600E1,1.447581202E-1,-7.887507081E-1,5.477479426E-4
3.962044500E1,3.587291539E-1,-3.180024028E-1,-6.644475460E-2
3.964055500E1,5.168158412E-1,2.033149153E-1,-1.219879314E-1
3.966066400E1,7.192505002E-1,2.889454961E-1,-1.448761523E-1
3.968077400E1,9.275107980E-1,1.204472631E-1,-1.494795084E-1
3.970088300E1,1.062027097E0,-1.891726851E-1,-1.220408157E-1
3.972099300E1,1.064066172E0,-4.717935026E-1,-2.225015871E-2
3.974110200E1,1.028693438E0,-6.450718045E-1,5.340332910E-2
3.976121200E1,9.991776943E-1,-6.781800389E-1,9.536885470E-2
3.978132100E1,9.461973310E-1,-6.307391524E-1,1.137229875E-1
3.980143100E1,8.396432400E-1,-5.563874841E-1,1.200829670E-1
3.982154000E1,6.852027178E-1,-4.218908548E-1,1.222329289E-1
3.984165000E1,5.241317749E-1,-2.544587255E-1,1.273701340E-1
3.986175900E1,4.156414866E-1,-9.576475620E-2,1.500776410E-1
3.988186900E1,4.039555788E-1,-8.949022740E-3,1.910065711E-1
3.990197800E1,4.201059043E-1,3.861437738E-2,2.005190402E-1
3.992208800E1,4.272389412E-1,7.213059813E-2,1.602043211E-1
3.994219700E1,4.522229731E-1,-4.209012538E-2,5.167499557E-2
3.996230700E1,4.644008875E-1,-1.813746095E-1,-6.965090334E-2
3.998241600E1,4.677655399E-1,-1.930107474E-1,-1.652147174E-1
4.000252600E1,5.048004985E-1,-1.207577959E-1,-2.693811059E-1
4.002263500E1,6.062559485E-1,2.885541879E-2,-3.831832707E-1
4.004274500E1,7.084731460E-1,2.010553330E-1,-4.756519496E-1
4.006285400E1,7.432972789E-1,3.761814535E-1,-5.295904875E-1
4.008296400E1,8.539707661E-1,-3.143399954E-2,-5.557909012E-1
4.010307300E1,8.130710125E-1,-9.606801867E-1,-5.670809746E-1
4.012318300E1,3.011759818E-1,-1.236475587E0,-6.453782916E-1
4.014329200E1,-4.328342900E-2,-2.218820900E-1,-5.900504589E-1
4.016340200E1,4.887662083E-2,1.119382739E0,-3.195880949E-1
4.018351100E1,3.811448514E-1,1.154179096E0,-1.710233092E-1
4.020362100E1,7.885304093E-1,7.712765336E-1,-6.968533993E-2
4.022373100E1,1.152599454E0,2.932502925E-1,2.083377540E-1
4.024384000E1,1.353048921E0,-3.411398530E-1,4.730023146E-1
4.026395000E1,1.297854543E0,-7.027971745E-1,5.250503421E-1
4.028405900E1,1.032302141E0,-6.103246212E-1,4.971120059E-1
4.030416900E1,7.310671210E-1,-1.963566542E-1,5.304141641E-1
4.032427800E1,5.976268053E-1,2.733228505E-1,4.346468449E-1
4.034438800E1,5.861046910E-1,4.783453345E-1,4.030312002E-1
4.036449700E1,6.777285933E-1,4.387881756E-1,4.017899036E-1
4.038460700E1,7.894055843E-1,3.007356822E-1,3.944845796E-1
4.040471600E1,9.136348367E-1,8.970253170E-2,3.936904073E-1
4.042482600E1,9.711262584E-1,-4.857200384E-2,4.040482044E-1
4.044493500E1,8.882654905E-1,-8.050511032E-2,3.455946743E-1
4.046504112E1,6.952643394E-1,-3.346643411E-3,1.684466153E-1
4.048515013E1,5.584561229E-1,3.226977587E-2,-1.679272018E-2
4.050526012E1,5.217701197E-1,-3.483771160E-2,-1.108702198E-1
4.052536912E1,5.193646550E-1,-1.248665676E-1,-1.101860031E-1
4.054547913E1,4.915720522E-1,-1.305228770E-1,-2.833915129E-2
4.056558812E1,4.295811951E-1,-1.090189815E-2,5.839586258E-2
4.058569812E1,3.975171745E-1,1.681769639E-1,5.830028281E-2
4.060580713E1,3.718731999E-1,2.873235345E-1,9.875080548E-3
4.062591712E1,2.882343829E-1,3.808535039E-1,-3.081609681E-2
4.064602612E1,2.105884552E-1,5.443333983E-1,-8.605929464E-2
4.066613613E1,3.325191438E-1,5.282118320E-1,-1.075546071E-1
4.068624512E1,6.400334835E-1,1.037440598E-1,2.980890311E-2
4.070635512E1,6.439923644E-1,-2.638288438E-1,3.133097887E-1
4.072646413E1,5.736532807E-1,1.228599995E-2,3.762239516E-1
4.074657412E1,7.677358985E-1,7.001206279E-1,1.608904302E-1
4.076668313E1,7.337308526E-1,6.726403832E-1,3.012099303E-2
4.078679313E1,4.422784448E-1,2.773256600E-1,-5.781581253E-2
4.080690212E1,3.373583853E-1,-2.407635003E-1,-6.252837181E-2
4.082701213E1,6.357132196E-1,-5.742925406E-1,1.493792981E-2
4.084712213E1,9.662399292E-1,-4.037681818E-1,2.890603244E-2
4.086723112E1,1.190118432E0,1.277372837E-1,2.052373951E-3
4.088734113E1,1.473405480E0,4.419904053E-1,-6.519472599E-2
4.090745012E1,1.792662263E0,3.069558144E-1,-1.094175503E-1
4.092756012E1,1.977976084E0,-9.105913341E-3,-1.086145788E-1
4.094766913E1,2.030671597E0,-3.093286753E-1,-7.989187539E-2
4.096777912E1,1.995441437E0,-4.632116258E-1,-1.216130424E-2
4.098788812E1,1.946836710E0,-4.890603125E-1,4.946980625E-2
4.100799813E1,1.839356780E0,-3.919057548E-1,7.676646858E-2
4.102810712E1,1.707187176E0,-2.514559031E-1,1.056568548E-1
4.104821712E1,1.587032676E0,-1.511680335E-1,1.234925240E-1
4.106832613E1,1.427803278E0,-9.846565872E-2,1.425725222E-1
4.108843612E1,1.242822170E0,-2.370538190E-2,1.865416467E-1
4.110854512E1,1.037076116E0,5.715759844E-2,2.362061292E-1
4.112865513E1,8.832399249E-1,1.298064291E-1,2.568352818E-1
4.114876412E1,7.955287695E-1,1.643472761E-1,2.314274162E-1
4.116887412E1,7.848818898E-1,1.123384908E-1,1.494681090E-1
4.118898313E1,8.627294898E-1,-3.390585538E-3,4.186896607E-2
4.120909312E1,9.353755713E-1,-1.125280280E-3,8.924392052E-3
4.122920212E1,1.052251458E0,1.663492173E-1,3.781625628E-2
4.124931213E1,1.225101471E0,4.035634995E-1,3.711419180E-2
4.126942212E1,1.406559944E0,6.378935575E-1,-4.305711016E-2
4.128953112E1,1.595568776E0,7.442053556E-1,-1.855532229E-1
4.130964113E1,1.715145469E0,6.600986123E-1,-2.835912108E-1
4.132975012E1,1.844796181E0,-1.513765901E-1,-2.990321815E-1
4.134986012E1,1.595768690E0,-8.942034841E-1,-4.091694057E-1
4.136996913E1,1.106570125E0,-5.023105741E-1,-4.606650472E-1
4.139007912E1,9.143506885E-1,8.028698564E-1,-2.586888969E-1
4.141018813E1,1.175675869E0,1.217183232E0,-8.101203293E-2
4.143029813E1,1.497486115E0,6.319311857E-1,7.652702183E-2
4.145040671E1,1.549916625E0,-3.260553181E-1,3.835231066E-1
4.147051671E1,1.496346831E0,-7.314881086E-1,6.723641157E-1
4.149062571E1,1.235816956E0,-4.281193912E-1,7.720028758E-1
4.151073571E1,7.908923030E-1,2.101817876E-1,7.284275889E-1
4.153084471E1,3.772629797E-1,6.472305059E-1,5.407421589E-1
4.155095471E1,8.019398898E-2,6.956571937E-1,3.955909908E-1
4.157106371E1,-1.183412503E-2,5.349754095E-1,3.523660004E-1
4.159117371E1,1.092291474E-1,2.877584398E-1,3.900720775E-1
4.161128271E1,3.673591316E-1,9.856340289E-2,4.354419112E-1
4.163139271E1,7.041916251E-1,-1.215298623E-1,4.262839258E-1
4.165150271E1,9.988576174E-1,-3.523522913E-1,4.312031865E-1
4.167161171E1,1.123362064E0,-4.657380283E-1,3.977481723E-1
4.169172171E1,1.054116726E0,-3.774170876E-1,2.369359583E-1
4.171183071E1,8.820687532E-1,-1.461730748E-1,-8.089656942E-3
4.173194071E1,7.410812378E-1,-2.970267087E-2,-1.566011310E-1
4.175204971E1,6.232618093E-1,-6.446126103E-2,-1.625527292E-1
4.177215971E1,4.466487765E-1,-1.315892041E-1,-6.607134640E-2
4.179226871E1,3.078402877E-1,-2.195755951E-2,-8.910443634E-3
4.181237871E1,2.461223900E-1,1.265889704E-1,-1.444067527E-2
4.183248771E1,2.165202349E-1,2.119857818E-1,-5.748673528E-2
4.185259771E1,1.644307226E-1,3.405652344E-1,-9.703308344E-2
4.187270671E1,1.236912087E-1,5.096902847E-1,-1.219658256E-1
4.189281671E1,2.885816395E-1,4.885464609E-1,-7.503087819E-2
4.191292571E1,5.323002338E-1,4.257744923E-2,1.031773612E-1
4.193303571E1,5.823325515E-1,-2.972041965E-1,4.186370373E-1
4.195314571E1,6.054865122E-1,6.410715729E-2,4.822759926E-1
4.197325471E1,7.929202318E-1,8.286672831E-1,1.760472804E-1
4.199336471E1,8.605990410E-1,7.921475768E-1,-4.052240693E-4
4.201347371E1,5.989612937E-1,2.691406012E-1,-1.165999174E-1
4.203358371E1,3.507103026E-1,-3.667518497E-1,-6.806948781E-2
4.205369271E1,5.705605745E-1,-8.084568381E-1,7.969962060E-2
4.207380271E1,9.357042313E-1,-7.046891451E-1,8.992253989E-2
4.209391171E1,1.149112463E0,-2.008491904E-1,1.885437407E-2
4.211402171E1,1.309879303E0,1.456691325E-1,-1.616524905E-2
4.213413071E1,1.509435534E0,2.278215885E-1,-1.020075381E-1
4.215424071E1,1.638818264E0,6.388093531E-2,-1.128844470E-1
4.217434971E1,1.599141002E0,-1.712071449E-1,-1.025884673E-1
4.219445971E1,1.487420559E0,-2.996949852E-1,-5.025332421E-2
4.221456871E1,1.413955808E0,-3.414067030E-1,3.601462767E-2
4.223467871E1,1.370397449E0,-3.622735739E-1,1.274283677E-1
4.225478871E1,1.299019217E0,-2.755928636E-1,1.926122904E-1
4.227489771E1,1.249826312E0,-1.501218379E-1,2.141415775E-1
4.229500771E1,1.213230014E0,-9.814868122E-2,1.998887509E-1
4.231511671E1,1.153551698E0,-9.815387428E-2,1.908728182E-1
4.233522671E1,1.067368388E0,-6.065671518E-2,2.193796039E-1
4.235533571E1,9.154598713E-1,4.144368321E-2,2.636865079E-1
4.237544571E1,7.589957714E-1,1.293485761E-1,2.943742275E-1
4.239555471E1,6.883231997E-1,1.094594076E-1,2.683861554E-1
4.241566471E1,7.048909664E-1,1.936132833E-2,2.197865397E-1
4.243577371E1,7.949565649E-1,-7.938636094E-2,2.006128579E-1
4.245588433E1,9.405000806E-1,-6.335474551E-2,2.168147862E-1
4.247599333E1,1.130590677E0,1.523583569E-2,2.344227731E-1
4.249610333E1,1.312631965E0,1.762121320E-1,2.319026440E-1
4.251621333E1,1.485692739E0,3.494527042E-1,1.732409596E-1
4.253632233E1,1.631809354E0,4.175284207E-1,5.466580763E-2
4.255643233E1,1.707299590E0,3.289600015E-1,-3.493949771E-2
4.257654133E1,1.640122414E0,1.456240714E-1,-3.258804604E-2
4.259665133E1,1.579160452E0,-2.015639842E-1,1.350008976E-2
4.261676033E1,1.524389267E0,-5.122526288E-1,3.966388293E-3
4.263687033E1,1.242595553E0,-4.438974559E-1,-4.909550026E-2
4.265697933E1,9.645470977E-1,2.070232928E-1,-1.012018770E-1
4.267708933E1,8.969419599E-1,6.817565560E-1,-7.341184467E-2
4.269719833E1,9.584619403E-1,6.714676023E-1,1.479888335E-2
4.271730833E1,1.218341351E0,5.321820378E-1,1.561728865E-1
4.273741733E1,1.470312476E0,2.010144740E-1,3.739896715E-1
4.275752733E1,1.600523114E0,-3.148726821E-1,5.317398310E-1
4.277763733E1,1.574975491E0,-5.764568448E-1,6.173663139E-1
4.279774633E1,1.331383824E0,-4.529393613E-1,6.373262405E-1
4.281785633E1,9.750550985E-1,-2.196541801E-2,5.492467284E-1
4.283796533E1,5.882109404E-1,3.303654194E-1,4.844231308E-1
4.285807533E1,3.519090116E-1,4.671880305E-1,4.426663220E-1
4.287818433E1,2.821566164E-1,3.728891611E-1,4.226337373E-1
4.289829433E1,2.700288594E-1,1.773682535E-1,4.028758705E-1
4.291840333E1,2.817548513E-1,-2.387967706E-2,3.771413267E-1
4.293851333E1,2.894885838E-1,-2.032937557E-1,3.512028754E-1
4.295862233E1,1.850586236E-1,-3.591290116E-1,3.184815645E-1
4.297873233E1,-1.888296753E-2,-3.385858238E-1,2.246672511E-1
4.299884233E1,-2.681691945E-1,-1.309119463E-1,7.159446180E-2
4.301895133E1,-5.201181173E-1,2.338687330E-2,-4.206961021E-2
4.303906133E1,-7.768823504E-1,1.176209282E-2,-9.230025113E-2
4.305917033E1,-1.056010962E0,-6.928984821E-2,-1.052545831E-1
4.307928033E1,-1.345260859E0,-8.682902157E-2,-1.296129972E-1
4.309938933E1,-1.645884037E0,1.025534794E-2,-2.101276219E-1
4.311949933E1,-1.953533053E0,1.807266772E-1,-2.525539398E-1
4.313960833E1,-2.175905943E0,4.254957139E-1,-2.978444993E-1
4.315971833E1,-2.306511164E0,3.617397547E-1,-3.266881406E-1
4.317982733E1,-2.472333431E0,1.739116386E-2,-2.486695051E-1
4.319993733E1,-2.569365978E0,-2.561145127E-1,-1.142542586E-1
4.322004733E1,-2.584334373E0,-2.909781039E-1,2.943032235E-2
4.324015633E1,-2.378234386E0,-2.593925595E-1,8.816073835E-2
4.326026633E1,-2.302499771E0,-3.532141447E-1,7.742553949E-2
4.328037533E1,-2.406382561E0,-4.357559383E-1,1.932774037E-1
4.330048533E1,-2.346263409E0,1.733120158E-2,1.757530421E-1
4.332059433E1,-2.231232882E0,5.535255671E-1,-2.053156048E-1
4.334070433E1,-2.295610428E0,4.772660732E-1,-5.872681141E-1
4.336081333E1,-2.529594898E0,-3.317213431E-2,-6.710409522E-1
4.338092333E1,-2.756169081E0,-4.204682410E-1,-5.367363095E-1
4.340103233E1,-2.939697981E0,-4.500007927E-1,-4.046339989E-1
4.342114233E1,-3.104769468E0,-2.400925606E-1,-3.470197320E-1
4.344125233E1,-3.256779671E0,-7.970466465E-2,-3.521122932E-1
4.346136096E1,-3.334312439E0,6.679908838E-3,-3.414511681E-1
4.348147096E1,-3.293610334E0,8.993568271E-2,-3.023404181E-1
4.350157996E1,-3.185934067E0,2.111232728E-1,-2.729609609E-1
4.352168996E1,-3.060770750E0,2.970660031E-1,-2.437129468E-1
4.354179896E1,-2.960590124E0,3.134992719E-1,-2.109164745E-1
4.356190896E1,-2.872561216E0,2.843087912E-1,-1.589374542E-1
4.358201796E1,-2.786089659E0,2.137192041E-1,-9.498120099E-2
4.360212796E1,-2.746339083E0,1.266834289E-1,-4.025275633E-2
4.362223796E1,-2.787666798E0,7.166600227E-2,-1.086072065E-2
4.364234696E1,-2.866239548E0,1.008607671E-1,3.292729612E-3
4.366245696E1,-2.933721066E0,1.864735186E-1,-6.231938489E-3
4.368256596E1,-2.971932888E0,2.305239439E-1,-2.523287013E-2
4.370267596E1,-2.951700211E0,2.053721100E-1,-2.853838168E-2
4.372278496E1,-2.889831543E0,1.801978499E-1,-2.282112837E-2
4.374289496E1,-2.803929806E0,1.815967411E-1,-2.466394193E-2
4.376300396E1,-2.701936483E0,2.015990317E-1,-3.447663039E-2
4.378311396E1,-2.603193283E0,2.368296683E-1,-6.060960516E-2
4.380322396E1,-2.487045050E0,2.343938202E-1,-1.092465073E-1
4.382333296E1,-2.371511459E0,1.698013991E-1,-1.831796765E-1
4.384344296E1,-2.268258333E0,2.077917606E-1,-3.080999851E-1
4.386355196E1,-2.198632240E0,2.894786000E-1,-4.359401464E-1
4.388366196E1,-2.263254166E0,2.433300912E-1,-5.136847496E-1
4.390377096E1,-2.488287210E0,2.182738781E-1,-5.035544038E-1
4.392388096E1,-2.580627203E0,3.388255537E-1,-3.389888406E-1
4.394398996E1,-2.547690868E0,6.225360632E-1,-1.613037884E-1
4.396409996E1,-2.425031900E0,8.233801126E-1,-6.007180363E-2
4.398420996E1,-2.287125587E0,6.728545427E-1,-3.518338082E-3
4.400431896E1,-2.230742216E0,3.257431686E-1,3.462754190E-2
4.402442896E1,-2.264871120E0,2.476869076E-1,2.398957871E-2
4.404453796E1,-2.350842714E0,4.166029394E-1,-6.230167579E-3
4.406464796E1,-2.402617216E0,6.540699601E-1,-6.884526461E-2
4.408475696E1,-2.435484409E0,7.569467425E-1,-1.146339104E-1
4.410486696E1,-2.434478760E0,6.941423416E-1,-1.579480916E-1
4.412497596E1,-2.354424477E0,4.956507981E-1,-1.846511066E-1
4.414508596E1,-2.269266367E0,1.920009702E-1,-1.959261298E-1
4.416519496E1,-2.241509438E0,-7.511512190E-2,-2.209187001E-1
4.418530496E1,-2.287865162E0,-1.848461181E-1,-2.453840375E-1
4.420541496E1,-2.349785328E0,-1.592468172E-1,-2.495376915E-1
4.422552396E1,-2.385045290E0,3.657999448E-3,-2.499657720E-1
4.424563396E1,-2.403657913E0,1.451587528E-1,-2.236007899E-1
4.426574296E1,-2.417022228E0,2.536505163E-1,-1.911429316E-1
4.428585296E1,-2.426438808E0,3.237817287E-1,-2.127862722E-1
4.430596196E1,-2.408738613E0,3.270717859E-1,-2.639940977E-1
4.432607196E1,-2.319865942E0,2.731539905E-1,-3.154686987E-1
4.434618096E1,-2.178445339E0,1.550647318E-1,-3.371714950E-1
4.436629096E1,-2.006575108E0,6.198455393E-2,-3.073759377E-1
4.438640096E1,-1.801999569E0,8.626243472E-2,-2.616980374E-1
4.440650996E1,-1.582792759E0,1.491948664E-1,-2.372419834E-1
4.442661996E1,-1.376481891E0,1.541637033E-1,-2.267619669E-1
4.444672896E1,-1.198074341E0,1.184152067E-1,-2.036089301E-1
4.446683896E1,-1.042718410E0,4.272272438E-2,-1.576607376E-1
4.448694796E1,-9.465938210E-1,-2.811084967E-3,-1.225966364E-1
4.450705796E1,-9.298675656E-1,3.820471838E-2,-1.413875818E-1
4.452716796E1,-9.907682538E-1,1.238560304E-1,-2.314640284E-1
4.454727696E1,-1.080935001E0,1.340749562E-1,-4.006091058E-1
4.456738696E1,-1.118394732E0,-8.855211735E-2,-4.982861876E-1
4.458749596E1,-1.212911010E0,-4.810141623E-1,-2.437894046E-1
4.460760596E1,-1.392878413E0,-6.270046830E-1,1.209964678E-1
4.462771496E1,-1.567676544E0,1.729143262E-1,9.322199970E-2
4.464782496E1,-1.753459215E0,9.935927987E-1,-6.216572598E-2
4.466793396E1,-1.949562430E0,7.308994532E-1,-1.919258237E-1
4.468804396E1,-2.218844891E0,-2.451216057E-2,-2.917751074E-1
4.470815396E1,-2.211745977E0,-6.354333758E-1,-3.457986712E-1
4.472826296E1,-2.005730391E0,-8.146123290E-1,-3.222425580E-1
4.474837296E1,-1.740976334E0,-5.571864843E-1,-2.703255117E-1
4.476848196E1,-1.408573031E0,-1.484919488E-1,-3.087134957E-1
4.478859196E1,-1.129294753E0,1.458693743E-1,-3.805421293E-1
4.480870096E1,-8.635981679E-1,9.461233765E-2,-4.179845154E-1
4.482881096E1,-6.985136271E-1,-1.077596694E-1,-3.928123116E-1
4.484891996E1,-7.045954466E-1,-2.649053335E-1,-2.953918874E-1
4.486902996E1,-7.909906507E-1,-3.510116041E-1,-1.665514112E-1
4.488913996E1,-8.994935155E-1,-4.079305828E-1,-8.180440217E-2
4.490924896E1,-1.017716765E0,-4.133612216E-1,-5.733657256E-2
4.492935896E1,-1.107360601E0,-3.353081346E-1,-4.829198122E-2
4.494946796E1,-1.139230132E0,-2.295697778E-1,-3.685994446E-2
4.496957796E1,-1.108852983E0,-1.041451544E-1,-6.529923528E-3
4.498968696E1,-1.013635993E0,-1.870882511E-2,4.653380066E-2
4.500979696E1,-8.751515150E-1,1.538326964E-2,9.016037732E-2
4.502990696E1,-7.339375615E-1,4.395062570E-3,1.200292557E-1
4.505001596E1,-6.398397684E-1,-3.431568295E-2,1.401105225E-1
4.507012596E1,-6.061887741E-1,-1.012348533E-1,1.427882016E-1
4.509023496E1,-6.169863343E-1,-1.672165096E-1,1.032324284E-1
4.511034496E1,-6.487088203E-1,-1.734787822E-1,3.175678104E-2
4.513045396E1,-6.301455498E-1,-7.350181043E-2,-4.743648693E-2
4.515056396E1,-5.623294711E-1,1.293102652E-1,-9.942826629E-2
4.517067296E1,-4.798707962E-1,4.297268689E-1,-1.600733846E-1
4.519078296E1,-3.949472606E-1,5.840347409E-1,-2.423202544E-1
4.521089296E1,-2.486813366E-1,3.683674037E-1,-2.590954304E-1
4.523100196E1,-1.309578568E-1,-1.877849996E-1,-2.481568903E-1
4.525111196E1,-5.945688486E-1,-2.170913666E-1,-2.755447626E-1
4.527122096E1,-1.049958706E0,3.493958712E-1,-2.864433527E-1
4.529133096E1,-1.160563707E0,8.629166484E-1,-2.417116612E-1
4.531143996E1,-9.970423579E-1,8.696963787E-1,-2.002547085E-1
4.533154996E1,-7.237726450E-1,7.424302697E-1,-1.767245829E-1
4.535165996E1,-6.499578953E-1,4.340636730E-1,-1.616804861E-2
4.537176896E1,-7.568048239E-1,7.166927680E-3,1.336504370E-1
4.539187896E1,-1.000939012E0,-2.914606631E-1,1.503694952E-1
4.541198796E1,-1.311571598E0,-1.015059352E-1,7.666789740E-2
4.543209796E1,-1.577458024E0,3.417280018E-1,-3.461148124E-3
4.545220662E1,-1.737261653E0,8.354736567E-1,-8.676714450E-2
4.547231662E1,-1.789345622E0,9.828655720E-1,-9.784425050E-2
4.549242663E1,-1.745217323E0,7.694969773E-1,-4.349603876E-2
4.551253562E1,-1.605295062E0,4.671645761E-1,1.922042482E-2
4.553264562E1,-1.382142901E0,2.655926943E-1,3.148198873E-2
4.555275463E1,-1.170739055E0,1.432095617E-1,-1.604174078E-2
4.557286462E1,-1.010797143E0,8.649333566E-2,-8.405313641E-2
4.559297362E1,-8.338462114E-1,4.766711965E-2,-1.604299098E-1
4.561308363E1,-6.508619785E-1,-2.054399811E-2,-2.133594602E-1
4.563319262E1,-5.524064302E-1,-1.456666589E-1,-1.964651644E-1
4.565330262E1,-5.327318907E-1,-2.216428518E-1,-1.676641852E-1
4.567341263E1,-4.907275140E-1,-2.342597991E-1,-1.079341844E-1
4.569352162E1,-4.174897969E-1,-1.538119018E-1,-7.091165334E-2
4.571363162E1,-3.789528608E-1,-4.923870414E-2,-6.189841777E-2
4.573374063E1,-5.027889609E-1,6.922959536E-2,-6.086064130E-2
4.575385062E1,-6.364177465E-1,2.713757455E-1,-1.561249048E-1
4.577395962E1,-7.335941195E-1,4.717907310E-1,-2.761908472E-1
4.579406963E1,-8.129648566E-1,4.125853479E-1,-4.044663608E-1
4.581417962E1,-7.754764557E-1,1.127266139E-1,-4.653669894E-1
4.583428862E1,-8.631628156E-1,-4.159679711E-1,-2.054839432E-1
4.585439863E1,-1.030958891E0,-5.390996337E-1,2.902061343E-1
4.587450762E1,-9.554444551E-1,7.983779162E-2,3.106532991E-1
4.589461762E1,-9.227368236E-1,1.016117692E0,1.137884706E-1
4.591472663E1,-1.147565842E0,1.102191687E0,-6.860773265E-2
4.593483662E1,-1.403665662E0,4.044276178E-1,-2.837171257E-1
4.595494663E1,-1.261284947E0,-4.798931181E-1,-4.124248624E-1
4.597505563E1,-9.049228430E-1,-8.349981308E-1,-3.584806323E-1
4.599516562E1,-5.749012232E-1,-4.473666251E-1,-2.458367944E-1
4.601527463E1,-3.030038774E-1,5.855569243E-2,-2.502536178E-1
4.603538463E1,-7.866823673E-2,3.329471946E-1,-3.507887721E-1
4.605549362E1,9.771306813E-2,1.735631377E-1,-4.279674888E-1
4.607560363E1,7.762365788E-2,-1.624812335E-1,-4.247212410E-1
4.609571362E1,-5.655740201E-2,-4.239254594E-1,-3.346054554E-1
4.611582262E1,-1.448295414E-1,-5.164104700E-1,-1.831604093E-1
4.613593263E1,-1.745589674E-1,-4.565623105E-1,-4.220788926E-2
4.615604162E1,-2.416110635E-1,-3.682776093E-1,6.638809294E-2
4.617615162E1,-3.381632566E-1,-3.043461144E-1,1.359205991E-1
4.619626063E1,-4.038274288E-1,-1.689552367E-1,1.365324408E-1
4.621637062E1,-3.989539444E-1,-1.194432005E-2,9.709632397E-2
4.623648062E1,-3.440445065E-1,7.359273732E-2,6.810689718E-2
4.625658963E1,-2.537322342E-1,8.807267249E-2,7.688058168E-2
4.627669962E1,-1.445202976E-1,6.038862467E-2,1.318899691E-1
4.629680862E1,-6.904250383E-2,-2.637200523E-3,1.730009466E-1
4.631691863E1,1.217810810E-2,-7.015027106E-2,1.691449434E-1
4.633702762E1,1.118959486E-1,-1.935188472E-1,1.097398549E-1
4.635713762E1,1.830671430E-1,-2.659685314E-1,2.484256774E-2
4.637724763E1,2.234246284E-1,-1.610273123E-1,-1.041285098E-1
4.639735662E1,2.938929796E-1,6.469254941E-2,-2.678982913E-1
