"Time (s)","X (rad/s)","Y (rad/s)","Z (rad/s)"
4.978610396E1,-3.671964705E-1,-8.463645354E-4,-1.400662772E-2
4.980621596E1,-3.759108782E-1,9.733675048E-3,1.038862392E-3
4.982632696E1,-4.458566308E-1,-6.551542133E-2,3.692845628E-2
4.984643896E1,-5.486339927E-1,-2.052233517E-1,1.042264253E-1
4.986655096E1,-6.203343272E-1,-2.873667479E-1,2.050385624E-1
4.988666196E1,-6.322846413E-1,-2.834837139E-1,3.044686913E-1
4.990677396E1,-6.068993211E-1,-2.091987729E-1,3.749222159E-1
4.992688596E1,-5.653045177E-1,-1.054457501E-1,3.797202706E-1
4.994699696E1,-5.232821107E-1,-4.157938808E-2,3.142457604E-1
4.996710896E1,-4.641861618E-1,9.578556754E-3,1.933555454E-1
4.998721996E1,-4.226155877E-1,-1.169921681E-1,1.062694937E-1
5.000733196E1,-4.156690836E-1,-2.833712101E-1,1.112970784E-1
5.002744396E1,-4.279107153E-1,-3.678416014E-1,2.100771517E-1
5.004755496E1,-4.336608946E-1,-4.221117198E-1,3.260997534E-1
5.006766696E1,-4.309674799E-1,-3.771064579E-1,4.274820685E-1
5.008777896E1,-4.115361869E-1,-1.776382029E-1,4.321363270E-1
5.010788954E1,-3.205211461E-1,4.582782984E-1,1.292092353E-1
5.012800154E1,-2.716269791E-1,7.476397157E-1,-3.091312051E-1
5.014811254E1,-8.401663601E-2,-1.374511514E-2,-4.855782688E-1
5.016822454E1,2.048251778E-2,-6.936814785E-1,-3.534401953E-1
5.018833654E1,-8.862584084E-2,-8.974216580E-1,-8.341320604E-2
5.020844754E1,-2.500914633E-1,-8.353877068E-1,1.321323514E-1
5.022855954E1,-4.273647666E-1,-4.911510050E-1,2.742328644E-1
5.024867154E1,-6.490702033E-1,-3.822266683E-2,2.989059687E-1
5.026878254E1,-8.203313947E-1,2.641066313E-1,2.413198650E-1
5.028889454E1,-8.719391823E-1,3.133566976E-1,1.439275295E-1
5.030900654E1,-7.612503171E-1,1.484563500E-1,1.316513121E-1
5.032911754E1,-5.893074870E-1,-1.777140237E-2,2.026196867E-1
5.034922954E1,-4.168381393E-1,-1.420992911E-1,2.735050619E-1
5.036934054E1,-2.795558572E-1,-2.269766033E-1,3.665484190E-1
5.038945254E1,-1.773193181E-1,-1.288555413E-1,4.426263273E-1
5.040956454E1,-9.284137189E-2,6.059816480E-2,4.220517874E-1
5.042967554E1,-1.722749323E-2,2.069825530E-1,3.270141780E-1
5.044978754E1,7.026904076E-2,2.942548096E-1,1.965464205E-1
5.046989954E1,1.742961556E-1,3.057504296E-1,6.332322955E-2
5.049001054E1,2.855479419E-1,2.853494883E-1,-4.299174994E-2
5.051012254E1,3.729562461E-1,2.426202595E-1,-1.289921403E-1
5.053023354E1,4.069863558E-1,2.535746098E-1,-2.115150690E-1
5.055034554E1,3.939010203E-1,2.711121142E-1,-2.981889248E-1
5.057045754E1,3.760982156E-1,1.741853505E-1,-3.670226634E-1
5.059056854E1,3.956376016E-1,7.684252225E-3,-4.053139985E-1
5.061068054E1,4.478333294E-1,-9.733249247E-2,-3.999546766E-1
5.063079254E1,4.779298306E-1,-1.377967298E-1,-3.309310973E-1
5.065090354E1,4.336248636E-1,-1.416956633E-1,-2.081321627E-1
5.067101554E1,3.397181034E-1,-1.477656215E-1,-6.585506350E-2
5.069112654E1,2.113665044E-1,-2.396501899E-1,5.681587756E-2
5.071123854E1,8.263234794E-2,-3.410579562E-1,1.137866005E-1
5.073135054E1,-5.117610842E-2,-3.974687755E-1,4.185739905E-2
5.075146154E1,-2.770692706E-1,-1.916801184E-1,-6.909202784E-2
5.077157354E1,-4.921375513E-1,1.777707785E-1,5.004707351E-2
5.079168554E1,-5.223653913E-1,1.882541180E-2,3.861456811E-1
5.081179654E1,-5.210186243E-1,-1.885568500E-1,6.145558357E-1
5.083190854E1,-3.530531824E-1,6.423233449E-2,6.604150534E-1
5.085201954E1,-2.409135848E-1,2.962602973E-1,5.734439492E-1
5.087213154E1,-1.182126105E-1,2.351281196E-1,3.224828243E-1
5.089224354E1,5.045978725E-2,-1.007420123E-1,6.074076891E-2
5.091235454E1,2.766061425E-1,-3.841705322E-1,-1.462469697E-1
5.093246654E1,4.814175367E-1,-3.016079366E-1,-2.583963275E-1
5.095257854E1,5.421122909E-1,-1.521297097E-1,-2.211147249E-1
5.097268954E1,3.721384704E-1,-1.127091888E-2,-7.642093301E-2
5.099280154E1,-2.845673636E-2,1.537331790E-1,2.657731809E-2
5.101291254E1,-3.821822107E-1,2.076100558E-1,4.581584409E-2
5.103302454E1,-6.183510423E-1,2.262451351E-1,1.017087605E-2
5.105313654E1,-7.450487614E-1,2.731289268E-1,-3.650904447E-2
5.107324754E1,-7.914933562E-1,2.570331991E-1,-5.381092057E-2
5.109335954E1,-7.910943031E-1,9.483914822E-2,-3.744811937E-2
5.111347129E1,-8.271751404E-1,-6.170312688E-2,3.333919868E-2
5.113358329E1,-9.159221053E-1,-1.503513306E-1,1.415947974E-1
5.115369529E1,-9.345097542E-1,-1.648926288E-1,2.764737010E-1
5.117380629E1,-8.826978803E-1,-9.567036480E-2,3.834257722E-1
5.119391829E1,-7.537173033E-1,-7.613502443E-3,4.079537988E-1
5.121403029E1,-5.608811378E-1,1.432029307E-1,3.219178021E-1
5.123414129E1,-3.872321248E-1,2.573766708E-1,1.782153100E-1
5.125425329E1,-2.696218491E-1,1.805096120E-1,1.209273003E-2
5.127436429E1,-2.630318403E-1,-7.238209248E-2,-1.994067105E-3
5.129447629E1,-2.978784740E-1,-3.260172606E-1,1.074267775E-1
5.131458829E1,-2.836475670E-1,-4.590706229E-1,2.402797043E-1
5.133469929E1,-2.179853022E-1,-4.135796130E-1,3.138170838E-1
5.135481129E1,-3.521355987E-2,1.533135474E-1,6.369372457E-2
5.137492229E1,1.531746089E-1,8.800786138E-1,-4.644450247E-1
5.139503429E1,3.334544599E-1,5.398859978E-1,-7.772442698E-1
5.141514629E1,4.586482942E-1,-6.630707979E-1,-4.806092381E-1
5.143525729E1,4.229738414E-1,-8.458177447E-1,-1.549686939E-1
5.145536929E1,3.036184907E-1,-5.007704496E-1,6.451910734E-2
5.147548129E1,1.858329177E-1,-3.162896335E-1,1.248276755E-1
5.149559229E1,8.146017790E-2,-1.378454119E-1,1.160637960E-1
5.151570429E1,-4.478758574E-2,1.336766034E-1,5.353334174E-2
5.153581529E1,-1.620248556E-1,3.808194697E-1,-7.938034832E-2
5.155592729E1,-1.639505029E-1,3.409834206E-1,-1.909372807E-1
5.157603929E1,-5.768122524E-2,7.139486074E-2,-1.043493524E-1
5.159615029E1,8.282848448E-2,-1.618703455E-1,-7.528532762E-3
5.161626229E1,2.478985786E-1,-2.979267240E-1,8.934772015E-2
5.163637329E1,4.001677334E-1,-2.658559084E-1,1.819494665E-1
5.165648529E1,5.021498799E-1,-7.417914271E-2,1.685472280E-1
5.167659729E1,5.917097926E-1,5.986339599E-2,5.210223421E-2
5.169670829E1,6.717359424E-1,9.981306642E-2,-9.385173768E-2
5.171682029E1,7.381218076E-1,1.554134488E-1,-2.372372150E-1
5.173693229E1,8.076385856E-1,1.604489535E-1,-3.358386159E-1
5.175704329E1,8.782688379E-1,7.137630880E-2,-3.873429000E-1
5.177715529E1,9.000706077E-1,-6.802321970E-2,-3.812200725E-1
5.179726629E1,8.521894217E-1,-1.238562539E-1,-3.400810659E-1
5.181737829E1,7.253629565E-1,-1.379018128E-1,-2.888952792E-1
5.183749029E1,5.259206295E-1,-1.050759256E-1,-2.643665373E-1
5.185760129E1,2.870561481E-1,-7.664564531E-3,-2.607139945E-1
5.187771329E1,1.112740934E-1,9.654352814E-2,-2.012888789E-1
5.189782429E1,4.717844725E-2,1.176846400E-1,-1.260825694E-1
5.191793629E1,9.635153227E-3,6.968295574E-2,-2.096147649E-2
5.193804829E1,-7.900724187E-3,-4.841298983E-2,9.099157155E-2
5.195815929E1,2.185732499E-2,-2.795988023E-1,1.073555946E-1
5.197827129E1,5.601150170E-2,-4.066807628E-1,-3.359026462E-2
5.199838229E1,-3.337758407E-2,-1.279108226E-1,-1.263316572E-1
5.201849429E1,-1.106721684E-1,7.268760353E-2,1.348025501E-1
5.203860629E1,-1.248607710E-1,-1.919016242E-1,4.581656754E-1
5.205871729E1,-2.050675154E-1,-8.223266155E-2,5.901222229E-1
5.207882929E1,-2.412556410E-1,3.067930937E-1,5.576592684E-1
5.209894033E1,-2.254711390E-1,4.128035307E-1,3.829562962E-1
5.211905233E1,-1.305123866E-1,2.856485248E-1,9.531365335E-2
5.213916433E1,1.063164920E-1,1.573701054E-1,-8.010663092E-2
5.215927533E1,3.799227774E-1,3.501486778E-2,-1.254894882E-1
5.217938733E1,5.911473036E-1,7.972694933E-2,-1.689500362E-1
5.219949833E1,5.938491225E-1,4.325628281E-2,-1.605337709E-1
5.221961033E1,4.046347141E-1,3.105791518E-3,-1.306273788E-1
5.223972233E1,9.957695752E-2,-3.087515384E-2,-1.449803263E-1
5.225983333E1,-1.467293054E-1,-5.288540199E-2,-1.769653857E-1
5.227994533E1,-3.021570444E-1,4.207500070E-2,-1.919366121E-1
5.230005633E1,-3.742703199E-1,1.614453495E-1,-1.925798208E-1
5.232016833E1,-3.965330422E-1,1.785302013E-1,-1.525395513E-1
5.234028033E1,-4.129771292E-1,1.186163574E-1,-6.033913046E-2
5.236039133E1,-4.583551884E-1,-4.089907184E-2,4.177498817E-2
5.238050333E1,-5.282917023E-1,-2.548065484E-1,1.594784558E-1
5.240061433E1,-5.940307975E-1,-3.192900121E-1,3.173543811E-1
5.242072633E1,-6.114551425E-1,-1.747552156E-1,4.206878245E-1
5.244083833E1,-5.825996399E-1,1.071281657E-1,4.082231224E-1
5.246094933E1,-4.724132121E-1,3.907749355E-1,2.425347567E-1
5.248106133E1,-3.199536204E-1,4.648574889E-1,4.539965652E-3
5.250117233E1,-1.781959683E-1,2.628720999E-1,-1.982000917E-1
5.252128433E1,-6.894393265E-2,-2.041691542E-2,-1.873385757E-1
5.254139633E1,-2.072168700E-2,-2.416933030E-1,2.283607237E-2
5.256150733E1,-5.358680338E-2,-4.031901956E-1,2.752775252E-1
5.258161933E1,9.001129307E-3,-1.855798513E-1,3.096145093E-1
5.260173033E1,1.776693910E-1,5.549932122E-1,-6.583648920E-2
5.262184233E1,3.204485476E-1,8.405686617E-1,-6.583999395E-1
5.264195433E1,4.600641131E-1,-5.113729835E-1,-6.751363277E-1
5.266206533E1,4.562616944E-1,-1.292297840E0,-3.709848523E-1
5.268217733E1,2.143863738E-1,-7.526672482E-1,2.871960215E-2
5.270228833E1,-1.353928298E-1,-2.197441906E-1,1.921892613E-1
5.272240033E1,-3.420325816E-1,1.764126271E-1,1.914808303E-1
5.274251233E1,-4.935495555E-1,6.385361552E-1,9.721164405E-2
5.276262333E1,-6.355265379E-1,6.628305316E-1,5.707374774E-3
5.278273533E1,-7.098346949E-1,2.179532498E-1,-3.257484734E-2
5.280284633E1,-6.344195604E-1,-2.163437903E-1,4.751634598E-2
5.282295833E1,-5.038599372E-1,-4.127770960E-1,1.534730345E-1
5.284307033E1,-3.222236931E-1,-3.440963030E-1,2.712635398E-1
5.286318133E1,-1.372387260E-1,-1.329619437E-1,3.948585987E-1
5.288329333E1,1.018392388E-2,9.135846794E-2,4.062435925E-1
5.290340433E1,1.332384944E-1,2.714266181E-1,2.747292519E-1
5.292351633E1,2.134401947E-1,2.713617384E-1,1.062539220E-1
5.294362833E1,3.011292517E-1,1.480063349E-1,-2.340652794E-2
5.296373933E1,4.334918857E-1,2.745499462E-2,-1.258155406E-1
5.298385133E1,5.803696513E-1,-5.797843449E-3,-1.743514985E-1
5.300396233E1,7.174642682E-1,3.260814352E-3,-1.680344641E-1
5.302407433E1,7.706115842E-1,3.201067820E-2,-1.906242818E-1
5.304418633E1,7.602455616E-1,1.497150958E-1,-3.038946688E-1
5.306429733E1,7.516590357E-1,2.173527181E-1,-4.846625626E-1
5.308440933E1,7.719051242E-1,8.513045311E-2,-6.546239257E-1
5.310452008E1,7.724116445E-1,-1.230516583E-1,-6.934893131E-1
5.312463208E1,6.798514128E-1,-2.239482403E-1,-6.031032205E-1
5.314474408E1,5.109837055E-1,-2.502928674E-1,-3.429690003E-1
5.316485508E1,3.183968365E-1,-2.290434092E-1,-2.783749811E-2
5.318496708E1,1.423903555E-1,-1.341387630E-1,1.809289604E-1
5.320507808E1,1.418323163E-2,1.547929645E-2,8.908436447E-2
5.322519008E1,-1.981440037E-1,3.051328659E-1,-4.127174988E-2
5.324530108E1,-3.255994916E-1,4.035261869E-1,8.040931076E-2
5.326541308E1,-2.998248935E-1,-2.702686936E-2,3.095734417E-1
5.328552508E1,-1.308653504E-1,-1.106725037E-1,4.487491846E-1
5.330563608E1,9.115729481E-2,1.776956022E-1,4.995867312E-1
5.332574808E1,2.217441052E-1,3.121609688E-1,3.946909904E-1
5.334585908E1,3.435453176E-1,2.526322305E-1,2.399640828E-1
5.336597108E1,4.864863157E-1,6.574486196E-2,1.288080812E-1
5.338608308E1,6.951030493E-1,-5.882108212E-2,-1.995081268E-2
5.340619408E1,8.444600105E-1,-1.174304113E-1,-1.869887710E-1
5.342630608E1,8.577923179E-1,-1.392593384E-1,-2.602050900E-1
5.344641708E1,6.431469321E-1,-1.556422263E-1,-2.448963225E-1
5.346652908E1,3.322958946E-1,-1.335641593E-1,-1.843135506E-1
5.348664108E1,9.162375331E-2,-1.264821645E-2,-7.205777615E-2
5.350675208E1,-6.623950601E-2,1.225065961E-1,-4.436953738E-2
5.352686408E1,-1.496233046E-1,2.445123345E-1,-1.127005294E-1
5.354697508E1,-1.848503053E-1,2.935068309E-1,-1.948964596E-1
5.356708708E1,-2.011002004E-1,2.367724329E-1,-2.331425995E-1
5.358719808E1,-2.886490524E-1,1.138124615E-1,-2.013634592E-1
5.360731008E1,-4.799640477E-1,-7.970655710E-2,-8.309216052E-2
5.362742208E1,-6.655321717E-1,-2.035818845E-1,1.191470698E-1
5.364753308E1,-7.604526877E-1,-9.303035587E-2,3.130200207E-1
5.366764508E1,-7.256969810E-1,1.023047119E-1,3.930926323E-1
5.368775608E1,-5.967161059E-1,3.362253308E-1,2.992316484E-1
5.370786808E1,-4.181125462E-1,4.654384553E-1,1.069897786E-1
5.372798008E1,-2.456212044E-1,2.796712518E-1,-5.032367259E-2
5.374809108E1,-9.972217679E-2,-1.228280813E-1,-6.778107584E-2
5.376820308E1,-5.500780046E-2,-3.667479455E-1,8.174796402E-2
5.378831408E1,-4.574811459E-2,-4.365100563E-1,2.572147548E-1
5.380842608E1,-3.852586821E-2,-3.878393471E-1,3.539429307E-1
5.382853808E1,4.652830213E-2,-6.226247549E-2,1.807466000E-1
5.384864908E1,1.317195594E-1,4.511271417E-1,-2.103350759E-1
5.386876108E1,2.505702376E-1,6.437463313E-2,-5.419166684E-1
5.388887208E1,3.989513814E-1,-7.625545263E-1,-3.969017565E-1
5.390898408E1,3.061282635E-1,-6.631102562E-1,-1.738241911E-1
5.392909508E1,2.572692744E-2,-4.600798190E-1,3.379938006E-2
5.394920708E1,-1.906717569E-1,-2.968102098E-1,1.668100059E-1
5.396931908E1,-3.854452670E-1,9.096935391E-2,2.061749548E-1
5.398943008E1,-5.583624244E-1,3.196496665E-1,1.841196120E-1
5.400954208E1,-5.941723585E-1,2.279059291E-1,5.295871943E-2
5.402965308E1,-4.211379290E-1,3.660234436E-2,-3.993537650E-2
5.404976508E1,-1.524597406E-1,-2.122755498E-1,1.738110930E-2
5.406987708E1,1.191394180E-1,-2.843059897E-1,1.026702970E-1
5.408998808E1,3.130065203E-1,-1.321431398E-1,1.972244531E-1
5.411010017E1,4.393772483E-1,1.506063938E-1,2.391809970E-1
5.413021117E1,5.643699765E-1,2.939873338E-1,1.509336829E-1
5.415032317E1,6.855844855E-1,2.843525112E-1,9.975539520E-3
5.417043417E1,8.101151586E-1,1.906656474E-1,-1.361733079E-1
5.419054617E1,9.217931628E-1,9.798114747E-2,-2.499780804E-1
5.421065817E1,9.936971664E-1,2.389176190E-2,-3.332008421E-1
5.423076917E1,9.824879766E-1,1.527545601E-2,-3.688720465E-1
5.425088117E1,8.891435862E-1,3.923495486E-2,-3.553973436E-1
5.427099217E1,7.590743303E-1,1.739820093E-2,-3.228533268E-1
5.429110417E1,6.397386789E-1,-2.585425973E-2,-3.092333972E-1
5.431121517E1,5.364922285E-1,1.935147122E-2,-3.153957725E-1
5.433132717E1,4.462809265E-1,9.963556379E-2,-3.151180446E-1
5.435143917E1,3.755501807E-1,7.546357065E-2,-2.576676607E-1
5.437155017E1,3.422385454E-1,-9.230288118E-2,-1.429034919E-1
5.439166217E1,3.076725602E-1,-3.314217627E-1,1.849589869E-2
5.441177317E1,2.432422936E-1,-4.885407388E-1,1.412858516E-1
5.443188517E1,1.230149865E-1,-4.320563078E-1,1.400515884E-1
5.445199717E1,-3.605953604E-2,-1.905344576E-1,-9.015475959E-2
5.447210817E1,-1.738503575E-1,2.379845828E-1,-2.225195318E-1
5.449222017E1,-1.417022645E-1,1.495560259E-1,-1.829233207E-2
5.451233117E1,-6.675418466E-2,7.534818351E-2,1.831794977E-1
5.453244317E1,4.309434071E-2,3.019429743E-1,2.850831151E-1
5.455255417E1,9.029161930E-2,4.131124020E-1,2.885440290E-1
5.457266617E1,1.389743239E-1,2.929522991E-1,1.833620071E-1
5.459277817E1,2.944671512E-1,7.471811026E-2,5.234194174E-2
5.461288917E1,5.623424053E-1,-9.954723716E-2,-1.030115485E-1
5.463300117E1,7.979655862E-1,-2.160813063E-1,-2.188081741E-1
5.465311217E1,8.758463264E-1,-2.735941112E-1,-2.467988580E-1
5.467322417E1,6.545145512E-1,-1.588133276E-1,-2.457060516E-1
5.469333517E1,2.749793530E-1,5.919237062E-2,-2.061288059E-1
5.471344717E1,-2.593686245E-2,1.524932086E-1,-1.790302992E-1
5.473355917E1,-1.928469390E-1,1.793932766E-1,-2.300205529E-1
5.475367017E1,-2.178865075E-1,2.046804428E-1,-3.086530268E-1
5.477378217E1,-1.619871706E-1,1.881568432E-1,-3.299514651E-1
5.479389317E1,-1.545339525E-1,1.641813368E-1,-2.555776536E-1
5.481400517E1,-2.352478355E-1,1.092157289E-1,-1.158545762E-1
5.483411617E1,-3.814356029E-1,8.342011832E-3,7.733745128E-2
5.485422817E1,-5.255405307E-1,-2.631302737E-2,2.511580884E-1
5.487434017E1,-5.808096528E-1,7.055605203E-2,3.341179788E-1
5.489445117E1,-5.241678953E-1,1.849118769E-1,2.878300250E-1
5.491456317E1,-3.827506304E-1,2.729213536E-1,1.247303784E-1
5.493467417E1,-1.760510057E-1,2.424043566E-1,-4.356350750E-2
5.495478617E1,1.229816116E-2,-2.431935817E-2,-7.878485322E-2
5.497489717E1,9.590809792E-2,-2.716012299E-1,4.479056969E-2
5.499500917E1,1.253199428E-1,-3.894138634E-1,2.170763016E-1
5.501512117E1,1.093080416E-1,-3.885785639E-1,3.514164984E-1
5.503523217E1,8.433111757E-2,-3.290105760E-1,4.000635743E-1
5.505534417E1,1.807036847E-1,-1.496804804E-1,2.438893467E-1
5.507545517E1,3.421643376E-1,5.094249249E-1,-2.195561975E-1
5.509556717E1,4.178422391E-1,5.835781097E-1,-7.132484913E-1
5.511567758E1,5.266082883E-1,-6.135092378E-1,-4.782609344E-1
5.513578958E1,4.282554686E-1,-8.878340721E-1,-1.826075613E-1
5.515590158E1,1.399946958E-1,-6.526532769E-1,4.857713729E-2
5.517601258E1,-1.292169094E-1,-3.132307231E-1,1.492306143E-1
5.519612458E1,-3.691647649E-1,2.006069720E-1,1.329431236E-1
5.521623558E1,-5.506345630E-1,4.370374084E-1,1.089413688E-1
5.523634758E1,-5.628498793E-1,3.228110075E-1,2.393449470E-2
5.525645858E1,-3.682291806E-1,1.498210430E-1,-4.543000832E-2
5.527657058E1,-9.077328444E-2,-4.193960875E-2,-2.572411904E-3
5.529668158E1,1.752669215E-1,-1.171358302E-1,6.735420972E-2
5.531679358E1,3.545794785E-1,-7.286515832E-2,1.345208287E-1
5.533690558E1,4.853218496E-1,1.284892708E-1,1.424410343E-1
5.535701658E1,6.080706716E-1,3.254874647E-1,6.586002558E-2
5.537712858E1,7.269799709E-1,4.012338221E-1,-5.175739154E-2
5.539723958E1,8.420805335E-1,3.376255333E-1,-1.723816395E-1
5.541735158E1,9.385506511E-1,2.190416008E-1,-2.588260770E-1
5.543746258E1,1.000054002E0,8.086953312E-2,-3.081605434E-1
5.545757458E1,1.017196059E0,6.227441132E-2,-3.160725236E-1
5.547768658E1,9.736403227E-1,1.882215291E-1,-3.158454597E-1
5.549779758E1,8.533290029E-1,2.535311282E-1,-3.216176629E-1
5.551790958E1,7.404661179E-1,2.284994572E-1,-3.559586704E-1
5.553802058E1,6.830219030E-1,1.261502504E-1,-3.755101562E-1
5.555813258E1,6.450465918E-1,2.855790220E-2,-3.402604163E-1
5.557824358E1,6.258832812E-1,-8.142585307E-2,-2.792386115E-1
5.559835558E1,5.994535089E-1,-1.240142882E-1,-1.785514653E-1
5.561846658E1,5.204317570E-1,-1.195295081E-1,-4.717165232E-2
5.563857858E1,4.321740866E-1,-1.930790395E-1,2.164086327E-2
5.565869058E1,3.669649661E-1,-3.506817818E-1,4.763902631E-3
5.567880158E1,2.864964604E-1,-4.316149652E-1,-1.327459365E-1
5.569891358E1,1.145175546E-1,-2.649636269E-1,-2.006263882E-1
5.571902458E1,-1.300379448E-2,-5.081629753E-2,5.172338337E-2
5.573913658E1,-6.722053140E-2,-1.648851186E-1,4.599789977E-1
5.575924758E1,2.355272137E-2,-1.962425187E-3,6.652550101E-1
5.577935958E1,1.197587997E-1,3.738753498E-1,6.837831736E-1
5.579947158E1,1.556567401E-1,4.283398092E-1,5.298820734E-1
5.581958258E1,2.054133266E-1,1.864692718E-1,2.181448936E-1
5.583969458E1,3.363966942E-1,-1.402170807E-1,-1.344332844E-1
5.585980558E1,5.709656477E-1,-3.773685694E-1,-3.800357282E-1
5.587991758E1,7.655197382E-1,-4.244509041E-1,-4.641763568E-1
5.590002858E1,7.542212009E-1,-3.396747708E-1,-3.724660575E-1
5.592014058E1,4.132287502E-1,-1.460248381E-1,-2.425362021E-1
5.594025158E1,2.147088759E-2,3.549097851E-2,-1.272549033E-1
5.596036358E1,-2.373242825E-1,1.335718036E-1,-6.440937519E-2
5.598047558E1,-3.402662575E-1,1.837819070E-1,-9.358163923E-2
5.600058658E1,-3.088847101E-1,1.944294423E-1,-1.512690634E-1
5.602069858E1,-2.299356312E-1,1.670707762E-1,-1.875945330E-1
5.604080958E1,-2.122033238E-1,1.223246679E-1,-1.433812678E-1
5.606092158E1,-3.067103922E-1,3.580637276E-2,-3.320528939E-2
5.608103258E1,-4.368257225E-1,-5.075988546E-2,1.467774212E-1
5.610114483E1,-5.569525957E-1,7.274148520E-4,2.993132770E-1
5.612125583E1,-5.950011015E-1,1.048112810E-1,3.546568155E-1
5.614136783E1,-4.783229828E-1,1.498332173E-1,2.826381624E-1
5.616147983E1,-2.780173719E-1,2.144035399E-1,1.238457486E-1
5.618159083E1,-9.201148897E-2,2.212360501E-1,-3.066465491E-3
5.620170283E1,1.867152983E-3,2.218821459E-2,-1.136571821E-2
5.622181383E1,-1.020919625E-2,-2.384826690E-1,1.009808257E-1
5.624192583E1,-1.095042974E-1,-4.392335415E-1,2.724489570E-1
5.626203683E1,-2.274468839E-1,-4.016753733E-1,4.192715287E-1
5.628214883E1,-3.050540090E-1,-2.428746521E-1,4.632066190E-1
5.630226083E1,-2.899040282E-1,-1.176684797E-1,3.416816890E-1
5.632237183E1,-1.500182152E-1,4.602982104E-1,-1.302345097E-1
5.634248383E1,2.856212668E-2,9.633639455E-1,-7.045940757E-1
5.636259483E1,2.584578395E-1,-6.793610752E-2,-6.041640639E-1
5.638270683E1,2.623905540E-1,-9.908264875E-1,-1.701372564E-1
5.640281783E1,5.637187883E-2,-9.505704641E-1,1.081086025E-1
5.642292983E1,-2.083567083E-1,-6.685791612E-1,2.282257229E-1
5.644304183E1,-4.327144921E-1,-1.208711043E-1,1.383249015E-1
5.646315283E1,-5.872601271E-1,4.154119492E-1,-4.367073067E-3
5.648326483E1,-5.750162005E-1,4.918695390E-1,-1.418336332E-1
5.650337583E1,-3.822729588E-1,2.172910869E-1,-2.603155077E-1
5.652348783E1,-7.988883555E-2,-1.086386964E-1,-1.615519077E-1
5.654359883E1,2.240495682E-1,-2.413679361E-1,1.510865521E-2
5.656371083E1,4.912704527E-1,-1.676772684E-1,1.468602866E-1
5.658382283E1,7.077919841E-1,3.844862804E-2,1.997898966E-1
5.660393383E1,8.679829240E-1,2.388144284E-1,1.458609849E-1
5.662404583E1,9.901375175E-1,3.493039310E-1,1.927555539E-2
5.664415683E1,1.085159063E0,3.649410605E-1,-9.685306996E-2
5.666426883E1,1.154763460E0,3.030075431E-1,-2.084817141E-1
5.668437983E1,1.203174353E0,2.005142868E-1,-2.931163013E-1
5.670449183E1,1.213841438E0,3.161539510E-2,-3.682837486E-1
5.672460383E1,1.181921363E0,-9.928448498E-2,-3.953559995E-1
5.674471483E1,1.053515553E0,-5.995011702E-2,-4.031761289E-1
5.676482683E1,8.732690811E-1,6.539138407E-2,-4.296654463E-1
5.678493783E1,7.033722997E-1,1.453690827E-1,-4.755613506E-1
5.680504983E1,5.794612765E-1,2.037464976E-1,-4.681442976E-1
5.682516083E1,5.115772486E-1,2.430244535E-1,-4.070880115E-1
5.684527283E1,4.801902175E-1,2.515617609E-1,-3.246088922E-1
5.686538483E1,4.570817649E-1,1.575923264E-1,-1.940284967E-1
5.688549583E1,4.356942475E-1,-4.932035506E-2,-4.052020237E-2
5.690560783E1,4.345974922E-1,-2.196249962E-1,6.889635324E-2
5.692571883E1,4.508109391E-1,-3.560375273E-1,1.086073443E-1
5.694583083E1,3.990937471E-1,-3.875950277E-1,6.024293229E-2
5.696594183E1,2.660988271E-1,-2.841343582E-1,-1.042440981E-1
5.698605383E1,8.700325340E-2,7.028840482E-2,-1.590792090E-1
5.700616583E1,4.681547731E-2,-5.648144707E-2,1.232348755E-1
5.702627683E1,1.244762093E-1,-2.773284912E-1,4.342567027E-1
5.704638883E1,2.779913843E-1,5.288467184E-2,5.707456470E-1
5.706649983E1,4.019461572E-1,2.740413845E-1,4.850565493E-1
5.708661183E1,4.846534133E-1,1.938921064E-1,2.019239813E-1
5.710672433E1,6.208114624E-1,-5.222404003E-2,-7.191452384E-2
5.712683533E1,8.744266629E-1,-2.326010615E-1,-3.430370092E-1
5.714694733E1,1.122838616E0,-2.594189644E-1,-5.402168036E-1
5.716705833E1,1.235801339E0,-1.825166047E-1,-6.103901267E-1
5.718717033E1,1.121182561E0,-1.212524101E-1,-5.580132604E-1
5.720728233E1,8.286482096E-1,-9.869799763E-2,-4.428880811E-1
5.722739333E1,5.859865546E-1,-7.928979397E-2,-3.305979371E-1
5.724750533E1,4.633125961E-1,-4.089733120E-3,-2.911369205E-1
5.726761633E1,4.392185211E-1,1.536965072E-1,-2.993165553E-1
5.728772833E1,4.600619972E-1,2.712472379E-1,-3.060187697E-1
5.730784033E1,4.640195966E-1,3.045538366E-1,-2.747477293E-1
5.732795133E1,4.040568769E-1,2.432976961E-1,-1.924121976E-1
5.734806333E1,2.565804124E-1,1.304933876E-1,-7.056204975E-2
5.736817433E1,8.830632269E-2,8.263920899E-4,9.928572178E-2
5.738828633E1,-7.543303072E-2,6.013481412E-3,2.347310483E-1
5.740839833E1,-1.729994863E-1,1.277972311E-1,3.038519621E-1
5.742850933E1,-2.083417177E-1,1.600763351E-1,2.841396332E-1
5.744862133E1,-1.651030034E-1,2.679068744E-1,1.867760420E-1
5.746873233E1,-5.421618372E-2,4.284288883E-1,7.292076945E-2
